"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000125477","1.0","0000000789","MGMT","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125478","1.0","0000000798","MEDIA","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125479","1.0","0000000937","NORW","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125480","1.0","0000000963","NURS","Does not count toward the major.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125481","1.0","0000001190","PSYCH","Students have the opportunity to work in depth on a research project of interest under the supervision of a member of the psychology department faculty. Offered each semester. Depending on course topic, may count toward the neuroscience concentration. Prerequisite: STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","0","","","Staff","","S","300","999","IR/","","398","","False","STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","","2","","","O","20192","Independent Research","Research","2019"
"0000125482","1.0","0000001355","SPAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125483","1.0","0000001373","SWRK","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125484","1.0","0000001414","STAT","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125485","1.0","0000000015","AMST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125486","1.0","0000018615","AFAD","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125487","1.0","0000018619","BMOLS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125488","1.0","0000000671","JAPAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125489","1.0","0000000791","MEDVL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","","Research","2019"
"0000125490","1.0","0000001285","RUSST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","","Research","2019"
"0000125491","1.0","0000000451","ENGL","Students pursue an independent topic of study with a faculty director. Cannot count as one of two required level III courses for the major.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125492","1.0","0000000345","EDUC","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125493","1.0","0000000642","HIST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125494","1.0","0000000236","CLASS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125495","1.0","0000000530","GERM","May be counted toward German major or German studies concentration.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125496","1.0","0000000692","IS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125497","1.0","0000000866","MUSIC","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125498","1.0","0000001101","PHYS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125499","1.0","0000001280","RUSSN","Independent Research is required for all students seeking credit for a senior project.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125500","1.0","0000000920","NEURO","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125501","1.0","0000000767","MATH","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125502","1.0","0000001257","REL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125503","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its website.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125504","1.0","0000001320","SOAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125505","1.0","0000000467","ENVST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125506","1.0","0000026174","WMGST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125507","1.0","0000027333","RACE","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125508","1.0","0000027402","LAMST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125509","1.0","0000000993","PHIL","Prerequisite: one level III course in philosophy.","0","","","Staff","","S","300","999","IR/","","398","","False","one level III course in philosophy.","","2","","","O","20192","Independent Research","Research","2019"
"0000125510","1.0","0000001401","THEAT","Prerequisite: at least five previous courses in the department.","0","","","Staff","","S","300","999","IR/","","398","","False","at least five previous courses in the department.","","2","","","O","20192","Independent Research","Research","2019"
"0000125511","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: PSCI 220 and one course in the subfield or permission of instructor.","0","","","Staff","","S","300","999","IR/","","398","","False","PSCI 220 and one course in the subfield or permission of instructor.","","2","","","O","20192","Independent Research","Research","2019"
"0000125512","1.0","0000000223","CHEM","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125513","1.0","0000001068","ESTH","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20192","Independent Research","Research","2019"
"0000125514","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","0","","","Staff","","S","300","999","IR/","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","2","","","O","20192","Independent Research","Research","2019"
"0000125522","1.0","0000000205","CHEM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125523","1.0","0000000234","CLASS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125524","1.0","0000000249","CHIN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125525","1.0","0000000277","ECON","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125526","1.0","0000000300","CSCI","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125527","1.0","0000000375","DANCE","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125528","1.0","0000000491","FREN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125529","1.0","0000000523","GERM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125530","1.0","0000000544","GREEK","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125531","1.0","0000000717","LATIN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125532","1.0","0000000918","NEURO","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125533","1.0","0000000932","NORW","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125534","1.0","0000001058","ESTH","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125535","1.0","0000001091","PHYS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125536","1.0","0000001276","RUSSN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125537","1.0","0000001342","SPAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125538","1.0","0000001410","STAT","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125539","1.0","0000000012","AMST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125540","1.0","0000018613","AFAD","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125541","1.0","0000018617","BMOLS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125542","1.0","0000000669","JAPAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125543","1.0","0000018621","MEDVL","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","","Research","2019"
"0000125544","1.0","0000001179","PSYCH","This opportunity to investigate in depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for PSYCH 398. Offered each semester. Prerequisite: PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","0","","","Staff","","S","200","999","IS/","","298","","False","PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","","2","","","O","20192","Independent Study","Research","2019"
"0000125545","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","0","","","Staff","","S","200","999","IS/","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","2","","","O","20192","Independent Study","Research","2019"
"0000125546","1.0","0000000847","MUSIC","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125547","1.0","0000000625","HIST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125548","1.0","0000001367","SWRK","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125549","1.0","0000000752","MATH","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125550","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","0","","","Staff","","S","200","999","IS/","","298","","False","at least three previous courses in department.","","2","","","O","20192","Independent Study","Research","2019"
"0000125551","1.0","0000000094","ASIAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125552","1.0","0000001239","REL","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125553","1.0","0000000943","NURS","Does not count toward the major.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125554","1.0","0000000654","FAMST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125555","1.0","0000001316","SOAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125556","1.0","0000000687","IS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125557","1.0","0000001141","PSCI","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125558","1.0","0000000314","EDUC","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125559","1.0","0000026171","WMGST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125560","1.0","0000027330","RACE","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125561","1.0","0000027399","LAMST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125562","1.0","0000000785","MGMT","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125563","1.0","0000000465","ENVST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125564","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125565","1.0","0000000796","MEDIA","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125566","1.0","0000001283","RUSST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","","Research","2019"
"0000125567","1.0","0000000708","ID","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125568","1.0","0000000434","ENGL","Students pursue an independent topic of study with a faculty director.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125569","1.0","0000000986","PHIL","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20192","Independent Study","Research","2019"
"0000125591","1.0","0000001327","SPAN","Through autobiographies and other texts, students explore the unique histories and identities of Mexican-Americans, Cuban-Americans, and Puerto Ricans, among others. By considering how ethnicity, race, gender, and social class manifest themselves in U.S. institutions such as immigration policy, citizenship, and the educational system for different groups of Latinos, students will reflect on how power and privilege intersect to shape their own experiences.Attendance at four cultural events required. This Intermediate II-level Spanish course is offered each semester and during Interim. Prerequisite: SPAN 231 or placement into SPAN 232.","20","","","Marit K. Hanson","","S","200","16","Latinx Experiences in United States","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.","232","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 214', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 214', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 214', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 214', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 214', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 214', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 214', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 214', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 214', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 214', 'start': '10:40'}","False","SPAN 231 or placement into SPAN 232.","","2","","","C","20192","Latinx Experiences in the United States","Research","2019"
"0000125598","1.0","0000032293","MUSIC","Students study how music can engage and advocate for those on the margins of society, inspiring social justice movements. Analyzing historical and current events, class members design a musical project that can empower a people, group or organization in addressing moral and social problems such as racial inequality, rural or urban violence, or prison reform. A Christian normative framework, along with religious and secular alternatives, help guide the ethics implications pertaining to this subject. Offered periodically during Interim. Prerequisite: BTS-T or permission of instructor.","28","0/0","","Tesfa Y. Wondemagegnehu","","S","200","18","Music and Social Justice","Prerequisite: BTS-T or permission of instructor, background check, and training in;evenings. This course includes an academic civic engagement component.;Open only to seniors and juniors during web registration.","245","{'day': 'Mo', 'end': '15:00', 'location': 'CHM 233', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CHM 233', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CHM 233', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CHM 233', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CHM 233', 'start': '13:00'}","False","BTS-T or permission of instructor.","","2","","6/0","C","20192","","Research","2019"
"0000125601","1.0","0000001086","PHYS","This course offers an introduction to the physics of sound waves, the biological, physical and psychological origins of sound perception, and the synthesis of sounds and sound production in different instruments. Students explore these topics, as well as sound recording and reproduction systems, through lectures, discussions, laboratory experiments, and student presentations. Offered during Interim. Counts toward media studies concentration. Prerequisite: proficiency in algebra and geometry. Musical experience is helpful but not required.","29","0/0","0000001086","Brian Borovsky","","S","200","28","Musical Acoustics","Students in Physics 252 must also register for lab Physics 252 L.;Not open to first-year students during web registration.","252","{'day': 'Mo', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'}","False","proficiency in algebra and geometry. Musical experience is helpful but not required.","","2","","","C","20192","","Research","2019"
"0000125602","0.0","0000001087","PHYS","","29","0/0","0000001086","Brian Borovsky","","S","200","28","Musical Acoustics Lab","","252","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Tu', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","False","","2","","","C","20192","","Lab","2019"
"0000125612","1.0","0000021801","MATH","This course introduces the study of patterns and relationships satisfied by natural numbers.Topics include divisibility, modular arithmetic, prime numbers, congruences, primitive roots, and quadratic residues. The course is offered in Budapest, Hungary, a world center for mathematics research. The course includes several hours of Hungarian language instruction and lectures by Hungarian mathematicians and scholars. Offered annually during Interim. Prerequisite: MATH 220 or permission of instructor.","21","","","Bruce Hanson","","S","200","0","Number Theory - Budapest","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","239","","False","MATH 220 or permission of instructor.","","2","","","C","20192","","Research","2019"
"0000125614","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Offered annually. This is an elective course.","45","","","Ketty Holt;Diana Neal","","S","100","45","Nutrition and Wellness","","110","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'}","False","False","","2","","","C","20192","","Research","2019"
"0000125617","1.0","0000032357","NORW","This seminar integrates the experience of work and the search for career in the context of Norway. Course content includes both an internship in Oslo and a reflection seminar. The reflection seminar connects academic theories/analyses of work and Norwegian culture with the internship experience. Through reading, writing, and discussion, this course provides a space in which to reflect on the challenges, hopes, and fears facing students embarking on their postgraduation careers. Counts toward Norwegian, history, environmental studies, political science, and exercise science majors; and educational studies, Nordic studies, and statistics concentrations. Offered alternate years during Interim. Prerequisite: completion of FOL in Norwegian.","14","","","Kari L. Dorer","","S","200","0","Oslo Internship Reflection Seminar","This course includes an academic civic engagement (ACE) component.","296","","False","completion of FOL in Norwegian.","","2","","","C","20192","Oslo, Norway Internship Reflection Seminar","Research","2019"
"0000125618","1.0","0000000771","MGMT","This practical course provides information needed for informed decision making in major areas of personal finance, including budgeting, basic tax planning, insurance, investments, major purchases and retirement planning. Offered during Interim. Does not count toward the finance or management area of emphasis, or the Management Studies concentration.","28","0/0","","Vernon Pollard","","S","200","30","Personal Finance","Open only to juniors and seniors.","231","{'day': 'Mo', 'end': '12:00', 'location': 'HH 501', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'HH 501', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'HH 501', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'}","False","False","","2","","1/0","O","20192","","Research","2019"
"0000125619","1.0","0000000148","BIO","This course is a service/learning experience. Week one is spent on campus learning basic clinical techniques, examining emerging disease, and studying existing health care issues. Students spend three weeks in Cuzco, Peru, assessing patient needs in a public hospital, a homeless shelter, orphanages, and a small village. Week four involves discussion and writing reflective journals. Apply through the Office of International and Off-Campus Studies. Offered during Interim. Prerequisites: BIO 150 or BIO 231, and BIO 291.","17","","","Jay Demas","","S","200","0","Peruvian Medical Experience","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.;This course includes an academic civic engagement (ACE) component.","284","","False","Prerequisites: BIO 150 or BIO 231, and BIO 291.","","2","","","C","20192","","Research","2019"
"0000125620","1.0","0000000976","PHIL","Students examine feminist critiques of aspects of contemporary culture that shape women's lives, such as conventional morality, science, education, art, medicine, law, religion, and marriage. Students critically examine philosophical views that underlie these institutions, including views of human nature, gender, rationality, knowledge, morality, justice, and the value of autonomy. Alternative feminist views that promote feminist aims are explored and evaluated. Offered periodically. Counts toward women's and gender studies major and concentration.","23","","","Corliss Swain","","S","200","24","Philosophy & Feminism","","245","{'day': 'Mo', 'end': '15:00', 'location': 'HH 522', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'HH 522', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 522', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'HH 522', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'HH 522', 'start': '13:00'}","False","False","","2","","","O","20192","Philosophy and Feminism","Research","2019"
"0000125623","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. Counts toward environmental studies major (social science emphasis) and management studies concentration.","25","","","Colin Harris","","S","100","25","Principles of Econ","","121","{'day': 'Mo', 'end': '15:00', 'location': 'HH 434', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'HH 434', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 434', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'HH 434', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'HH 434', 'start': '13:00'}","False","False","B","2","","","C","20192","Principles of Economics","Research","2019"
"0000125624","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. Counts toward environmental studies major (social science emphasis) and management studies concentration.","13","","","Mark Guglielmo","","S","100","25","Principles of Econ","","121","{'day': 'Mo', 'end': '12:40', 'location': 'HH 111', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 111', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 111', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 111', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 111', 'start': '10:40'}","False","False","A","2","","","O","20192","Principles of Economics","Research","2019"
"0000125625","1.0","0000001387","THEAT","Designed for the student with previous course work and production work in theater, this course studies theater performance through the full-scale mounting of a production during the month of January, with public performances at the end of the January Interim or the beginning of spring semester. Students enroll in the course through either an acting audition or a production position interview held in late October or early November. Selected participants are notified prior to Interim registration. Details about the audition/interview are available by calling the Theater Department Office, x3240 or online at the Theater Department website in ""Student Resources > Auditions."" Scripts are available by calling the Theater Department office, x3240. P/N only. Offered during Interim. Prerequisite: THEAT 133 or permission of instructor.","13","","","Peter C. Hansen","","S","200","0","Prod Theater: Advanced","Admission by audition/interview.","234","{'day': 'Mo', 'end': '22:00', 'location': 'TB Haugen', 'start': '19:00'};{'day': 'Tu', 'end': '22:00', 'location': 'TB Haugen', 'start': '19:00'};{'day': 'We', 'end': '22:00', 'location': 'TB Haugen', 'start': '19:00'};{'day': 'Th', 'end': '22:00', 'location': 'TB Haugen', 'start': '19:00'};{'day': 'Fr', 'end': '22:00', 'location': 'TB Haugen', 'start': '19:00'};{'day': 'Mo', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:00'};{'day': 'Mo', 'end': '17:00', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'Tu', 'end': '17:00', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'We', 'end': '17:00', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'Th', 'end': '17:00', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'Fr', 'end': '17:00', 'location': 'TB Haugen', 'start': '10:40'}","True","THEAT 133 or permission of instructor.","","2","","","C","20192","Producing Theater: Advanced","Research","2019"
