"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000106499","1.0","0000001329","SPAN","Students explore geographic, economic, political, and ethnic dimensions of life in Costa Rica by combining intensive course work with such cross-cultural experiences as a homestay in San Jose, field work, visits to sites of cultural interest, and excursions to the Atlantic and Pacific coasts. They consolidate their language skills and continue to develop their skills for analyzing and communicating in Spanish through compositions, oral presentations, and interviews of Costa Ricans. Prerequisite: SPAN 231 or placement. Not open to students who have completed SPAN 232.","14","","","","Kris A. Cropsey","","S","200","22","Intermed Span II-Costa Rica","Open to all students who meet the prerequisites.;This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","234","","False","SPAN 231 or placement. Not open to students who have completed SPAN 232.","","2","","","C","20162","Intermediate Spanish II in Costa Rica","Research","2016"
"0000106500","1.0","0000001328","SPAN","This course provides students with an intensive linguistic and cultural immersion experience in Ecuador. In-class activities focus on development of language skills and cross-cultural awareness. Outside of class, students improve their language proficiency and explore the cultural identity of Ecuador through a three-and-a-half-week home stay with a family in Quito; excursions and activities in and around the city of Quito; and field trips to the indigenous market of Otavalo, the Amazon region, and other areas in rural Ecuador. Completes foreign language requirement. Prerequisite: SPAN 231 with a minimum grade of B- or equivalent preparation. Open to first-year students. Not open to students who have completed SPAN 232.","20","","","","Jonathan P. O'Conner","","S","200","22","Inter Span II-Ecuador","Open to all students who meet the prerequisites.;This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","233","","False","SPAN 231 with a minimum grade of B- or equivalent preparation. Open to first-year students. Not open to students who have completed SPAN 232.","","2","","","C","20162","Intermediate Spanish II in Ecuador","Research","2016"
"0000106501","1.0","0000016991","INTD","","0","","","","Staff","","S","200","999","Interim Exchange","","200","","False","False","","2","","","O","20162","","Research","2016"
"0000106504","1.0","0000001326","SPAN","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","18","","","","Molly Tun","","S","200","17","Intermed Spanish I","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.","231","{'day': 'Mo', 'end': '15:50', 'location': 'TOH 314', 'start': '12:50'};{'day': 'Tu', 'end': '15:50', 'location': 'TOH 314', 'start': '12:50'};{'day': 'We', 'end': '15:50', 'location': 'TOH 314', 'start': '12:50'};{'day': 'Th', 'end': '15:50', 'location': 'TOH 314', 'start': '12:50'};{'day': 'Fr', 'end': '15:50', 'location': 'TOH 314', 'start': '12:50'}","False","SPAN 112 or placement.","","2","","","C","20162","Intermediate Spanish I","Research","2016"
"0000106505","1.0","0000001327","SPAN","Students explore the diverse histories, circumstances, and contributions of Latinos in the U.S. by reading essays, news accounts, short fiction and autobiographies, and by viewing videos and TV broadcasts. They consolidate their language skills and continue to develop their ability to analyze and communicate in Spanish by writing compositions, making oral presentations, and engaging in interactive group activities. They also review Spanish structures difficult for speakers of English. Offered each semester. Prerequisite: SPAN 231or placement.","19","","","","Ariel Strichartz","","S","200","17","Intermed Spanish II","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.","232","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 175', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 175', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 175', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 175', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 175', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 175', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 175', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 175', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 175', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 175', 'start': '10:40'}","False","SPAN 231or placement.","","2","","","C","20162","Intermediate Spanish II","Research","2016"
"0000106507","1.0","0000001294","SOAN","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","24","","","","Christopher L. Chiappari","0/0","S","100","25","Intro to Cultural Anthropology","Open to first-year students only, others by permission of instructor.","128","{'day': 'Mo', 'end': '12:40', 'location': 'TB 227', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TB 227', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TB 227', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TB 227', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TB 227', 'start': '10:40'}","False","False","","2","0/0","3/0","C","20162","Introduction to Cultural Anthropology","Research","2016"
"0000106510","1.0","0000000455","ENVST","This interdisciplinary course uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the themes from coverage in the media. Because most environmental problems involve issues beyond the sciences, the class examines the economic, political, and ethical dimensions of environmental questions and environmental decision-making. Offered each semester.","30","","","","Seth Binder","0/0","S","100","38","Intro: Env Studies","Open to Environmental Conversations students only.","137","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'}","False","False","","2","0/0","2/0","C","20162","Introduction to Environmental Studies","Research","2016"
"0000106513","1.0","0000000097","ASIAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106514","1.0","0000000252","CHIN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106515","1.0","0000000285","ECON","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106516","1.0","0000000307","CSCI","Recent projects, usually executed by individuals, but occasionally in small groups, and coordinated with ongoing undergraduate research projects, include cluster-assisted computer vision for robots, parallel computing incomputer science education, and middleware for interdisciplinary web applications.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106517","1.0","0000000378","DANCE","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106518","1.0","0000000496","FREN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106519","1.0","0000000551","GREEK","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106520","1.0","0000000657","FAMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106521","1.0","0000000710","ID","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106522","1.0","0000000726","LATIN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106523","1.0","0000000789","MGMT","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106524","1.0","0000000798","MEDIA","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106525","1.0","0000000937","NORW","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106526","1.0","0000000963","NURS","Does not count toward the major.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106527","1.0","0000001068","ESTH","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106528","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: PSCI 220 and one course in the subfield or permission of instructor.","0","","","","Staff","","S","300","999","IR/","","398","","False","PSCI 220 and one course in the subfield or permission of instructor.","","2","","","O","20162","Independent Research","Research","2016"
"0000106529","1.0","0000001190","PSYCH","Students have the opportunity to work in depth on a research project of interest under the supervision of a member of the psychology department faculty. Offered each semester. Depending on course topic, may count toward the neuroscience concentration. Prerequisite: STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","0","","","","Staff","","S","300","999","IR/","","398","","False","STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","","2","","","O","20162","Independent Research","Research","2016"
"0000106530","1.0","0000001355","SPAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106531","1.0","0000001373","SWRK","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106532","1.0","0000001414","STAT","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106533","1.0","0000000015","AMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106534","1.0","0000018615","AFAM","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106535","1.0","0000018619","BMOLS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106536","1.0","0000000671","JAPAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106537","1.0","0000000791","MEDVL","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","","Research","2016"
"0000106538","1.0","0000001285","RUSST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","","Research","2016"
"0000106539","1.0","0000000451","ENGL","Students pursue an independent topic of study with a faculty director. Cannot count as one of two required level III courses for the major.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106540","1.0","0000000345","EDUC","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106541","1.0","0000000642","HIST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106542","1.0","0000000236","CLASS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106543","1.0","0000000530","GERM","May be counted toward German major or German studies concentration.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106544","1.0","0000000692","IS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106545","1.0","0000000866","MUSIC","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106546","1.0","0000001101","PHYS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106547","1.0","0000000223","CHEM","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106548","1.0","0000001280","RUSSN","Independent Research is required for all students seeking credit for a senior project.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106549","1.0","0000000920","NEURO","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106550","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","4","","","","Peter B. Nelson","","S","300","999","IR/5th Year Emerging Artist 2","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","2","","","O","20162","Independent Research","Research","2016"
"0000106551","1.0","0000000767","MATH","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106552","1.0","0000001401","THEAT","Prerequisite: at least five previous courses in the department.","0","","","","Staff","","S","300","999","IR/","","398","","False","at least five previous courses in the department.","","2","","","O","20162","Independent Research","Research","2016"
"0000106553","1.0","0000001257","REL","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106554","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106555","1.0","0000001320","SOAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106556","1.0","0000000467","ENVST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106557","1.0","0000026174","WMGST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106558","1.0","0000027333","RACE","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106559","1.0","0000027402","LAMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20162","Independent Research","Research","2016"
"0000106560","1.0","0000000993","PHIL","Prerequisite: one level III course in philosophy.","0","","","","Staff","","S","300","999","IR/","","398","","False","one level III course in philosophy.","","2","","","O","20162","Independent Research","Research","2016"
"0000106575","1.0","0000000205","CHEM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106576","1.0","0000000234","CLASS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106577","1.0","0000000249","CHIN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106578","1.0","0000000277","ECON","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106579","1.0","0000000300","CSCI","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106580","1.0","0000000375","DANCE","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106581","1.0","0000000491","FREN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106582","1.0","0000000523","GERM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106583","1.0","0000000544","GREEK","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106584","1.0","0000000717","LATIN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106585","1.0","0000000918","NEURO","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106586","1.0","0000000932","NORW","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106587","1.0","0000001058","ESTH","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106588","1.0","0000001091","PHYS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106589","1.0","0000001276","RUSSN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106590","1.0","0000001342","SPAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106591","1.0","0000001410","STAT","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106592","1.0","0000000012","AMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106593","1.0","0000018613","AFAM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106594","1.0","0000018617","BMOLS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106595","1.0","0000000669","JAPAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106596","1.0","0000018621","MEDVL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","","Research","2016"
"0000106597","1.0","0000001179","PSYCH","This opportunity to investigate in depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for PSYCH 398. Offered each semester. Prerequisite: PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","0","","","","Staff","","S","200","999","IS/","","298","","False","PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","","2","","","O","20162","Independent Study","Research","2016"
"0000106598","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","0","","","","Staff","","S","200","999","IS/","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","2","","","O","20162","Independent Study","Research","2016"
"0000106599","1.0","0000000986","PHIL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106600","1.0","0000000847","MUSIC","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106601","1.0","0000000625","HIST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106602","1.0","0000001367","SWRK","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106603","1.0","0000000752","MATH","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106604","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","0","","","","Staff","","S","200","999","IS/","","298","","False","at least three previous courses in department.","","2","","","O","20162","Independent Study","Research","2016"
"0000106605","1.0","0000000094","ASIAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106606","1.0","0000001239","REL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106607","1.0","0000000943","NURS","Does not count toward the major.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106608","1.0","0000000654","FAMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106609","1.0","0000001316","SOAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106610","1.0","0000000434","ENGL","Students pursue an independent topic of study with a faculty director.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106611","1.0","0000000687","IS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106612","1.0","0000000708","ID","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106613","1.0","0000001141","PSCI","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106614","1.0","0000000314","EDUC","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106615","1.0","0000026171","WMGST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106616","1.0","0000027330","RACE","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106617","1.0","0000027399","LAMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106618","1.0","0000000785","MGMT","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106619","1.0","0000000465","ENVST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106629","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106631","1.0","0000000796","MEDIA","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","Independent Study","Research","2016"
"0000106632","1.0","0000001283","RUSST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20162","","Research","2016"
"0000106647","1.0","0000000424","ENGL","Surveillance Literature and Cinema - This course privileges a theoretical approach to the topic of surveillance, while examining how literature and film understand and imagine the impact of surveillance on our behavior, bodies, and everyday lives. We also explore how the relationship between surveillance and vision has developed and changed, and consider the role of media in the diffusion of surveillance technologies. Course materials engage with everything from consumer surveillance, and the policing of gender and race, to sites of institutional, military, and state surveillance.","17","2/10","","","Linda Mokdad","2/7","S","200","30","Literature & Film","Focus of course will be War in Literature and Film.;Open to all students who meet the prerequisite.;This course has class-year limits.","275","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'}","False","False","","2","4/5","9/8","O","20162","Literature and Film","Research","2016"
"0000106654","1.0","0000001086","PHYS","This course offers an introduction to the physics of sound waves, the biological, physical and psychological origins of sound perception, and the synthesis of sounds and sound production in different instruments. Students explore these topics, as well as sound recording and reproduction systems, through lectures, discussions, laboratory experiments, and student presentations. Offered during Interim. Counts toward media studies concentration. Prerequisite: proficiency in algebra and geometry. Musical experience is helpful but not required.","25","5/0","0000001086","","David Nitz","","S","200","28","Musical Acoustics","Students in Physics 252 must also register for lab Physics 252 L.;Not open to first-year students during web registration.","252","{'day': 'Mo', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'}","False","proficiency in algebra and geometry. Musical experience is helpful but not required.","","2","","","O","20162","","Research","2016"
"0000106655","0.0","0000001087","PHYS","","25","5/0","0000001086","","David Nitz","","S","200","28","Musical Acoustics Lab","","252","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Tu', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","False","","2","","","O","20162","","Lab","2016"
"0000106662","0.0","0000001322","INTD","","0","","","","Staff","","S","100","999","No Interim","","100","","False","False","","2","","","O","20162","","Research","2016"
"0000106674","1.0","0000023949","HIST","Norwegian folklore tells of a place east of the moon and west of the sun where dreams are realized. For hundreds of thousands of immigrants from Norway this fabled place was America. They called it, as does St. Olaf's own college hymn, Fram, Fram, ""a home in the west."" This course explores the stories of Norwegian America through its literature and other forms of popular writing created from the 19th through the 21st centuries. It considers, among other forms, novels, shorts stories, drama, children's literature, memoirs, letters, diaries, travel accounts, biographies, journalism, popular history, and film. Counts toward American studies major and Nordic studies concentration. Offered alternate years.","13","","","","Todd W. Nichol","0/0","S","100","18","Norwegian-American History","Open to first-year students only.","169","{'day': 'Mo', 'end': '12:40', 'location': 'RML 420', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 420', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 420', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 420', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 420', 'start': '10:40'}","False","False","","2","0/0","0/0","O","20162","From Fjord to Frontier: Norwegian-American History in Literature","Research","2016"
"0000106675","1.0","0000021801","MATH","This course introduces the study of patterns and relationships satisfied by natural numbers.Topics include divisibility, modular arithmetic, prime numbers, congruences, primitive roots, and quadratic residues. The course is offered in Budapest, Hungary, a world center for mathematics research. The course includes several hours of Hungarian language instruction and lectures by Hungarian mathematicians and scholars. Offered annually during Interim. Prerequisite: MATH 220 or permission of instructor.","19","","","","Adam H. Berliner","","S","200","24","Number Theory - Budapest","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","239","","False","MATH 220 or permission of instructor.","","2","","","C","20162","","Research","2016"
"0000106677","1.0","0000000215","CHEM","In the laboratory, students investigate and identify organic compounds, singly and in mixtures. Lectures and discussion sessions investigate various spectroscopic methods and their applications to the elucidation of the structure of organic compounds. Offered during Interim. Prerequisites: CHEM 248 and CHEM 254.","6","","0000000215","","Robert Hanson","","S","200","12","Organic Analys/Theory","Students in Chemistry 280 must also register for lab Chemistry 280 L.","280","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 206', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 206', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 206', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 206', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 206', 'start': '08:00'}","False","Prerequisites: CHEM 248 and CHEM 254.","","2","","","O","20162","Organic Analysis and Theory","Research","2016"
