"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000162773","1.0","0000029268","NURS","Students examine social, psychological, and biological aspects of aging within the context of holistic nursing. Application of knowledge and skills using gerontological principles for prevalent health problems experienced by older adults is emphasized. The course incorporates instruction and feedback for developing oral communication through the practice of interpersonal communication skills. Clinical experiences focus on elder care in a variety of community settings. Offered annually in the fall semester. Prerequisite: open to junior nursing majors only; NURS 211 and NURS 212 with grades of C or above; concurrent enrollment in NURS 310.","27","0/0","","","","","Anna Graefe;Joe Klein","","S","300","30","Gerontological Nursing","Open to rising Junior Nursing majors only. Will also meet T/Th 7:00 a.m.-3 p.m.","313","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'}","False","open to junior nursing majors only; NURS 211 and NURS 212 with grades of C or above; concurrent enrollment in NURS 310.","","1","0/0","0/0","O","20251","","Research","2025"
"0000162781","1.0","0000000576","HIST","This survey course challenges students to break out of their European protective shields and ""imaginings"" and to think globally, while appreciating the contributions of other civilizations that have had such a telling impact on the modern world. Through a rigorous analysis of a list of primary sources and assigned reading, the course examines the significant political, religious, social and economic developments of humankind, and strives for the global perspective. Some historical processes, as one historian aptly stated, are best studied on a global, rather than a single perspective. Offered annually.","23","","GHS","","","","Abdulai Iddrisu","","S","100","25","Global: 1500-Present","","195","{'day': 'Fr', 'end': '11:40', 'location': 'HH 522', 'start': '10:45'};{'day': 'Mo', 'end': '11:40', 'location': 'HH 522', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 522', 'start': '10:45'}","False","False","","1","","","O","20251","","Research","2025"
"0000162785","0.25","0000031168","MUSIC","Students learn the basics of guitar playing as well as how to teach guitar classes. Course topics include: learning to play guitar at a basic level; tuning and maintaining a guitar; common performance issues and possible solutions; best practices for teaching class guitar; materials, methods and assessments for teaching guitar classes; the guitar as a tool for composition; technology for teaching, learning or composing for guitar. Required for BM music education majors. Others may register if space allows. Offered annually in fall semester. Prerequisite: declared music education major.","19","0/0","","","","","Johnathan R. Moeller","","S","100","15","Guitar Techniques","Course closed during web registration.;For Music Education majors only.","165","{'day': 'Tu', 'end': '21:00', 'location': 'CHM 140', 'start': '19:00'}","False","declared music education major.","","1","","","C","20251","","Research","2025"
"0000162787","1.0","0000000291","CSCI","This course explores computer hardware and how the code we write uses it, taught through in-class labs and daily assignments. Topics include an introduction to computer systems, computer organization and architecture, the component-level design of computer hardware, forms of parallelism, machine-level implementation of programming language features, memory organization, logic circuits, data representation, assembly programming, and a brief introduction to networking and cloud computing. Offered each semester. Prerequisite: CSCI 221 or permission of instructor.","23","0/0","","","","","Melissa K. Lynn","12/20","S","200","22","Hardware Design","Prerequisite: CSCI 221.;Course fee of $105 required.;This course has class-year limits.","241","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 203', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 203', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 203', 'start': '10:45'}","False","CSCI 221 or permission of instructor.","","1","5/4","","C","20251","","Research","2025"
"0000162791","1.0","0000000531","QUEST","Students explore the philosophy, arts, and religion of the Ancient Mediterranean through works of the Babylonians, Israelites, and Greeks, usually including the Epic of Gilgamesh, Homer, Plato, Aristotle, Sappho, Sophocles, and the Hebrew Bible, with modern criticism providing context. This course requires close reading of texts, critical analysis, engaged discussion, and learning in community. Students complete an intensive research project and reflect on the liberal arts and their positions as modern students of ancient texts. Offered annually in the fall semester. Counts toward ancient studies major.","16","","FYS","0000000531","2","","Daniel Farnham","0/0","S","100","22","Heroes, Gods, and Monsters","Open to Enduring Questions students only.","113","{'day': 'Mo', 'end': '13:50', 'location': 'OM 310', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 310', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 310', 'start': '12:55'}","False","False","B","1","0/0","0/0","O","20251","","Research","2025"
"0000162792","1.0","0000000531","QUEST","Students explore the philosophy, arts, and religion of the Ancient Mediterranean through works of the Babylonians, Israelites, and Greeks, usually including the Epic of Gilgamesh, Homer, Plato, Aristotle, Sappho, Sophocles, and the Hebrew Bible, with modern criticism providing context. This course requires close reading of texts, critical analysis, engaged discussion, and learning in community. Students complete an intensive research project and reflect on the liberal arts and their positions as modern students of ancient texts. Offered annually in the fall semester. Counts toward ancient studies major.","15","","FYS","0000000531","3","","Sean P. Killackey","0/0","S","100","22","Heroes, Gods, and Monsters","Open to Enduring Questions students only.","113","{'day': 'Mo', 'end': '13:50', 'location': 'OM 305', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 305', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 305', 'start': '12:55'}","False","False","C","1","0/0","0/0","O","20251","","Research","2025"
"0000162793","1.0","0000000531","QUEST","Students explore the philosophy, arts, and religion of the Ancient Mediterranean through works of the Babylonians, Israelites, and Greeks, usually including the Epic of Gilgamesh, Homer, Plato, Aristotle, Sappho, Sophocles, and the Hebrew Bible, with modern criticism providing context. This course requires close reading of texts, critical analysis, engaged discussion, and learning in community. Students complete an intensive research project and reflect on the liberal arts and their positions as modern students of ancient texts. Offered annually in the fall semester. Counts toward ancient studies major.","16","","FYS","0000000531","4","","Peter Moench","0/0","S","100","22","Heroes, Gods, and Monsters","Open to Enduring Questions students only.","113","{'day': 'Mo', 'end': '13:50', 'location': 'OM 140', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 140', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 140', 'start': '12:55'}","False","False","D","1","0/0","0/0","O","20251","","Research","2025"
"0000162794","1.0","0000000531","QUEST","Students explore the philosophy, arts, and religion of the Ancient Mediterranean through works of the Babylonians, Israelites, and Greeks, usually including the Epic of Gilgamesh, Homer, Plato, Aristotle, Sappho, Sophocles, and the Hebrew Bible, with modern criticism providing context. This course requires close reading of texts, critical analysis, engaged discussion, and learning in community. Students complete an intensive research project and reflect on the liberal arts and their positions as modern students of ancient texts. Offered annually in the fall semester. Counts toward ancient studies major.","19","","FYS","0000000531","1","","Ibtesam Al Atiyat","","S","100","22","Heroes, Gods, and Monsters","Open to Enduring Questions students only.","113","{'day': 'Mo', 'end': '13:50', 'location': 'OM 110', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 110', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 110', 'start': '12:55'}","False","False","A","1","","","O","20251","","Research","2025"
"0000162795","1.0","0000040261","GSS","Hip Hop Feminism combines Womanist Thought with Hip Hop. Hip Hop Feminism engages with the contradictions of identifying as feminist while still enjoying misogynistic aspects of Hip Hop. This course discusses aspects of Hip Hop culture that relate to Black womanhood and girlhood, such as double-dutch, hair braiding, twerking, and playground games Students engage with core Hip Hop Feminism concepts such as ""the personal is political,"" respectability politics, intersectionality, Black Girl Magic, and radical self-love. Offered periodically.","20","1/4","CRE","","","","Dana R. Horton","","S","200","20","Hip Hop Feminism","This course is open to a limited-number of rising sophomores and incoming;first-year students.","255","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 214', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 214', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 214', 'start': '12:55'}","False","False","","1","","1/4","C","20251","","Research","2025"
"0000162799","1.0","0000001391","THEAT","Examines theatrical activities, from theater's origins to 1700, from three interrelated perspectives: 1) theater as social history; 2) theater as dramatic literature; and 3) theater as performance (the result of creative decisions made by playwrights, actors, directors, and designers). Also counts toward ancient studies and medieval studies majors. Offered in the fall semester. Prerequisite: THEAT 110 or THEAT 180 or permission of instructor.","22","","GHS;WAC","","","","Elaigwu P. Ameh","8/5","S","200","22","Hist Theater-To 1700","This course has class-year limits.","270","{'day': 'Mo', 'end': '13:50', 'location': 'RNS 190', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RNS 190', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RNS 190', 'start': '12:55'}","False","THEAT 110 or THEAT 180 or permission of instructor.","","1","9/5","5/10","C","20251","History of Theater up to 1700","Research","2025"
"0000162802","1.0","0000000515","GERM","Students examine the National Socialist period (1933-1945), its embeddedness in German cultural memory, and its implications for contemporary society. Students read, discuss, analyze, and write about a series of literary texts (including films) emerging from or reflecting on what historian Friedrich Meinecke called ""the German catastrophe."" The course is writing intensive and includes short weekly assignments as well as several longer, multi-step writing projects. Advanced grammar review supports analytical tasks. Taught in German. A one-hour weekly small group discussion section led by a native German speaker is required. Offered annually in the fall semester. Prerequisite: GERM 232 or by placement test.","12","","WAC;WLC","0000000515","","","Amanda Randall","","S","200","20","History and Memory","Prerequisite: GERM 232 or by placement test;Students registering for GERM 251 must also register for GERM 251 discussion.","251","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 310', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 310', 'start': '12:45'}","False","GERM 232 or by placement test.","","1","","","O","20251","","Research","2025"
"0000162803","0.0","0000038310","GERM","","12","","","0000000515","","","Amanda Randall","","S","200","20","History and Memory Discussion","One-hour weekly weekly small group discussion, led by a native German speaker.;Meeting times will be determined at the beginning of the semester in;consultation with the leader and the students.","251","","False","False","","1","","","O","20251","","Discussion","2025"
"0000162807","1.0","0000040262","HIST","Students investigate notions of witchcraft, magic and the supernatural in Europe from the medieval period to today, survey beliefs and practices around the globe, and dive deep in the 17th century witch trials in early modern England. In addition to studying instructor-provided case studies, students prepare a ""teach-in"" day in pairs on a topic of their choosing, participate in a trial simulation, and examine written and visual primary sources. Offered annually in fall semester.","23","","GHS","","","","Averill Earls","","S","100","25","History of Witchcraft","","111","{'day': 'Mo', 'end': '10:00', 'location': 'HH 522', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'HH 522', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 522', 'start': '09:05'}","False","False","","1","","","O","20251","History of Witchcraft in Europe","Research","2025"
"0000162808","1.0","0000000734","MATH","This course covers the material in MATH 126 in greater depth and breadth. Credit may be earned for either MATH 126 or MATH 128, but not both. Offered annually in the fall semester. Prerequisite: 4 or 5 on AP Calculus AB exam or permission of the Mathematics Placement Director.","15","","QCR","","","","Francesca Gandini","0/0","S","100","22","Honors Calculus II","Course fee $35;Open to incoming first-year students only.","128","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 186', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 186', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 186', 'start': '11:50'}","False","4 or 5 on AP Calculus AB exam or permission of the Mathematics Placement Director.","B","1","0/0","0/0","O","20251","","Research","2025"
"0000162809","1.0","0000000734","MATH","This course covers the material in MATH 126 in greater depth and breadth. Credit may be earned for either MATH 126 or MATH 128, but not both. Offered annually in the fall semester. Prerequisite: 4 or 5 on AP Calculus AB exam or permission of the Mathematics Placement Director.","22","","QCR","","","","Francesca Gandini","0/0","S","100","22","Honors Calculus II","Course fee $35;Open to incoming first-year students only.","128","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 186', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 186', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 186', 'start': '10:45'}","False","4 or 5 on AP Calculus AB exam or permission of the Mathematics Placement Director.","A","1","0/0","0/0","C","20251","","Research","2025"
"0000162810","1.0","0000001360","SWRK","Humans relate to one another in diverse families, groups, organizations, and communities. Through traditional and alternative theoretical perspectives on human behavior, students apply prerequisite and advanced material from biology, sociology, psychology, and social work to assess situations encountered by social workers. Diverse examples are drawn from literature, social work research, and from students' autobiographies. Offered annually in the fall semester. Also counts toward business and management studies concentration. Prerequisites: SOAN 121, PSYCH 241, and BIO 123 or BIO 243; open to non-majors by permission of chair only.","23","0/0","","","","","Wendy D. Anderson","23/16","S","200","16","Hum Behav in Soc Env","Only open to rising juniors who meet the prerequisites.","246","{'day': 'Tu', 'end': '09:25', 'location': 'HH 434', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'HH 434', 'start': '08:00'}","False","Prerequisites: SOAN 121, PSYCH 241, and BIO 123 or BIO 243; open to non-majors by permission of chair only.","","1","0/0","0/0","C","20251","Human Behavior in the Social Environment","Research","2025"
"0000162811","1.0","0000026712","BIO","The study of the anatomy and physiology of the human body is founded on a thorough understanding of the structure and function of cells and tissues. Students attend lectures plus one three-hour laboratory per week. This course may not be taken after completion of CH/BI 227 or BIO 227. Offered in the fall semester.","119","","NTS","0000026712","","","Will E. Matchett","","S","100","120","Human Anatomy & Physiology I","Students in Bio 143 must also register for one lab: Bio 143 AL, BL, CL, DL, EL;or FL.","143","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 280', 'start': '09:05'}","False","False","","1","","","O","20251","Human Anatomy and Physiology: Cells and Tissues","Research","2025"
"0000162812","0.0","0000026713","BIO","","19","","","0000026712","","","Will E. Matchett","","S","100","20","Human Anatomy & Physiology I Lab","","143","{'day': 'Fr', 'end': '12:45', 'location': 'RNS 454', 'start': '10:45'}","False","False","A","1","","","O","20251","","Lab","2025"
"0000162813","0.0","0000026713","BIO","","20","","","0000026712","","","Will E. Matchett","","S","100","20","Human Anatomy & Physiology I Lab","","143","{'day': 'Fr', 'end': '15:00', 'location': 'RNS 454', 'start': '13:00'}","False","False","B","1","","","C","20251","","Lab","2025"
"0000162814","0.0","0000026713","BIO","","20","","","0000026712","","","Will E. Matchett","","S","100","20","Human Anatomy & Physiology I Lab","","143","{'day': 'We', 'end': '17:30', 'location': 'RNS 454', 'start': '15:30'}","False","False","C","1","","","C","20251","","Lab","2025"
"0000162815","0.0","0000026713","BIO","","17","","","0000026712","","","Will E. Matchett","","S","100","20","Human Anatomy & Physiology I Lab","","143","{'day': 'We', 'end': '12:45', 'location': 'RNS 454', 'start': '10:45'}","False","False","D","1","","","O","20251","","Lab","2025"
"0000162816","0.0","0000026713","BIO","","22","","","0000026712","","","Will E. Matchett","","S","100","20","Human Anatomy & Physiology I Lab","","143","{'day': 'We', 'end': '15:00', 'location': 'RNS 454', 'start': '13:00'}","False","False","E","1","","","C","20251","","Lab","2025"
"0000162817","1.0","0000000126","BIO","Students journey toward greater understanding of the human body through an integrated study of the structure of the body (anatomy) and how organs such as the brain, heart, and kidney perform their remarkable functions (physiology). The course is designed primarily for students intending careers in the health sciences. Students attend lectures plus one three-hour laboratory per week. Offered each semester. Prerequisite: BIO 143, or BIO 150 and BIO 227 or CH/BI 227.","42","0/0","","0000000126","","","Steven Cole","","S","200","48","Human Anatomy & Physiology II","Students in Bio 243 must also register for one lab Bio 243 AL, BL or CL.;Not open to first-year students.","243","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 410', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'RNS 410', 'start': '08:30'}","False","BIO 143, or BIO 150 and BIO 227 or CH/BI 227.","","1","","","O","20251","Human Anatomy and Physiology: Organs and Organ Systems","Research","2025"
"0000162818","0.0","0000000127","BIO","","13","0/0","","0000000126","","","Takashi Maie","","S","200","22","Human Anatomy & Physiology II Lab","","243","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'}","False","False","A","1","","","O","20251","","Lab","2025"
"0000162819","0.0","0000000127","BIO","","13","0/0","","0000000126","","","Takashi Maie","","S","200","22","Human Anatomy & Physiology II Lab","","243","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 254', 'start': '09:00'}","False","False","B","1","","","O","20251","","Lab","2025"
"0000162821","1.0","0000000102","BIO","This course focuses on the wonderous actions of the human body. Students learn how several vital body functions occur subconsciously, such as the rhythmic beating of the heart or the digestion of nutrients after a meal. Topics include how the brain works, how muscles contract, and how kidneys produce urine, and the remarkable biology associated with reproduction. Students use this understanding to elucidate diseases such as diabetes and hypertension. Students attend lectures plus one two-hour laboratory per week. Offered annually.","51","","NTS","0000000102","","","Beth Pettitt","","S","100","69","Human Biology","Students in Bio 123 must also register for one lab Bio 123 AL, BL, or CL.","123","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 410', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 410', 'start': '12:45'}","False","False","","1","","","O","20251","","Research","2025"
"0000162822","0.0","0000000103","BIO","","13","","","0000000102","","","Beth Pettitt","","S","100","23","Human Biology Lab","","123","{'day': 'We', 'end': '12:45', 'location': 'RNS 254', 'start': '10:45'}","False","False","B","1","","","O","20251","","Lab","2025"
"0000162823","0.0","0000000103","BIO","","21","","","0000000102","","","Beth Pettitt","","S","100","23","Human Biology Lab","","123","{'day': 'We', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'}","False","False","C","1","","","O","20251","","Lab","2025"
"0000162824","0.0","0000000103","BIO","","17","","","0000000102","","","Beth Pettitt","","S","100","23","Human Biology Lab","","123","{'day': 'We', 'end': '10:00', 'location': 'RNS 254', 'start': '08:00'}","False","False","A","1","","","O","20251","","Lab","2025"
"0000162825","1.0","0000000499","ID","This course provides an examination and application of the key content, skills, and perspectives of human geography. The lens of the geographer focuses on the spatial distribution of phenomena over the surface of the earth, asking the questions ""where?"" and ""why there?"". The practices and skills of geography are used to investigate a variety of issues in a region of the world, including environmental problems, the culture and management of sacred places, and the reasons for war and the need for peace. Counts toward environmental studies major (social science emphasis).","43","","GHS;SCS","","","","Eric R. Becklin","10/12","S","200","45","Human Geography","This course has class-year limits. Open to incoming first-year students.","234","{'day': 'Tu', 'end': '14:45', 'location': 'TOH 210', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'TOH 210', 'start': '14:15'}","False","False","","1","8/9","13/12","O","20251","","Research","2025"
"0000162826","0.25","0000034971","BIO","Human gross anatomy students participate in the dissection of both a female and a male cadaver, preparing cadavers for use in the Human Anatomy and Physiology course, BIO 243. In addition, students serve as TAs for one lab section of BIO 243, conduct guided showings of the cadavers for approved courses such as Biology of Women and Human Biology, and participate in the annual Human Anatomy Chapel service. Does not count toward biology major. Application required. P/N only. Offered annually during the fall semester. Prerequisite: BIO 243.","14","","","","","","Takashi Maie","","S","200","12","Human Gross Anatomy","Registration by permission of instructor only.","299","{'day': 'Fr', 'end': '16:00', 'location': 'RNS 254', 'start': '14:00'}","True","BIO 243.","","1","","","C","20251","","Lab","2025"
"0000162827","0.0","0000000341","EDUC","All candidates must have a multicultural field experience to help develop their competence in teaching in multicultural environments. A minimum of 80 hours of field experience in a multicultural school environment (an January Term or its equivalent) is required prior to student teaching. All field experiences must be pre-approved. Below is a summary of options: EDUC 378: Multicultural Education in Hawaii; EDUC 379: Urban Education Seminar and Practicum; or pre-approved internships in multicultural schools. See Education Department faculty and website for advice and information. EDUC 382 is not a course. Rather it is a recording mechanism indicating St. Olaf students who have completed their multicultural education requirement. Students register for EDUC 382 during their professional semester. P/N only. Offered each semester.","9","0/0","","","","","Nancy Veverka","0/0","S","300","24","Human Relations","Open to seniors in the professional semester only.","382","","True","False","","1","","0/0","O","20251","","Research","2025"
"0000162844","1.0","0000000166","BIO","Immunology focuses on the structure, development, and function of the immune system. The course explores the molecular and cellular basis of the immune responses. The application of immunological principles to allergy, autoimmunity, AIDS, transplantation, and cancer are included. Students attend lectures plus one three-hour laboratory per week. Offered annually during fall semester. Prerequisites: BIO 227 and BIO 233.","9","","","","","","Sara E. Fruehling","","S","300","10","Immunology","This is an integrated lab and lecture course. Lab and lecture times will be;defined within the course syllabus.","382","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 426', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 426', 'start': '13:00'}","False","Prerequisites: BIO 227 and BIO 233.","A","1","","","O","20251","","Research","2025"
"0000162845","0.25","0000033780","KINES","Students of all abilities will explore fitness activities and games designed to keep them healthy and active throughout their lives. Students will work at their own level and pace without pressure or competition. The course is designed to be accommodating and accessible to students with physical disabilities, but all students are welcome. Offered annually.","1","0/0","ACB","","","1","Scott Nesbit","0/0","S","100","10","Inclusive Fitness","This is a first-half of semester course.;Permission of instructor required to enroll in this course.","105","{'day': 'Tu', 'end': '11:00', 'location': 'TOH 200', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'TOH 200', 'start': '09:30'}","False","False","","1","1/0","0/0","C","20251","","Research","2025"
"0000162846","1.0","0000001361","SWRK","Social work majors study the methods and skills of social work practice, particularly intercultural communication. They describe strengths and problems of diverse individuals and families; frame goals and plans for change utilizing the planned change process and the systems perspective; and use ethical decision-making, informed by the scientific method, grounded in the liberal arts, and concerned with social justice. Students demonstrate learning in recorded role playing and have an academic civic engagement experience. Offered annually in the fall semester. Prerequisites: SWRK 221 and concurrent enrollment in SWRK 246.","23","0/0","","","","","Kimberly S. Doran","","S","200","23","Inclusive Practice: Individ/Family","Intended for rising junior Social Work majors only.;This course includes an academic civic engagement (ACE) component.","254","{'day': 'Tu', 'end': '14:45', 'location': 'HH 433', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'HH 433', 'start': '14:15'}","False","Prerequisites: SWRK 221 and concurrent enrollment in SWRK 246.","","1","0/0","0/0","C","20251","Inclusive Practice: Individuals and Families","Research","2025"
"0000162847","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","1","","","","","","Douglas J. Beussman","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","A","1","","","C","20251","Independent Research","Research","2025"
"0000162848","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","0","","","","","","Paul T. Jackson","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","B","1","","","O","20251","Independent Research","Research","2025"
"0000162849","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","8","","","","","","Peter J. Gittins","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","C","1","","","C","20251","Independent Research","Research","2025"
"0000162850","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","0","","","","","","Anna Brezny","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","D","1","","","O","20251","Independent Research","Research","2025"
"0000162851","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","3","","","","","","Elodie Marlier","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","E","1","","","C","20251","Independent Research","Research","2025"
"0000162852","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","0","","","","","","Greg W. Muth","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","F","1","","","O","20251","Independent Research","Research","2025"
"0000162853","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","2","","","","","","Jeff J. Schwinefus","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","H","1","","","C","20251","Independent Research","Research","2025"
"0000162854","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","0","","","","","","Douglas J. Beussman","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","I","1","","","O","20251","Independent Research","Research","2025"
"0000162855","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","0","","","","","","Paul T. Jackson","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","J","1","","","O","20251","Independent Research","Research","2025"
"0000162856","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","3","","","","","","Peter J. Gittins","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","K","1","","","C","20251","Independent Research","Research","2025"
"0000162857","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. May be taken more than once. Pass or No Pass (P/N) only (may not be taken for a grade). Offered each term. Prerequisite: permission of the instructor.","0","","","","","","Anna Brezny","","S","200","1","Independent Research (.25, .5, 1.0)","Registration by permission of instructor.","297","","True","permission of the instructor.","L","1","","","O","20251","Independent Research","Research","2025"
