"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000119550","1.0","0000001326","SPAN","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","17","","","","Marit K. Hanson","","S","200","18","The U.S. and Spanish-Speaking World","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.","231","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'}","False","SPAN 112 or placement.","","2","","","C","20182","Intermediate Spanish I","Research","2018"
"0000119551","1.0","0000001327","SPAN","Students explore the diverse histories, circumstances, and contributions of Latinos in the U.S. by reading essays, news accounts, short fiction and autobiographies, and by viewing videos and TV broadcasts. They consolidate their language skills and continue to develop their ability to analyze and communicate in Spanish by writing compositions, making oral presentations, and engaging in interactive group activities. They also review Spanish structures difficult for speakers of English. Offered each semester. Prerequisite: SPAN 231or placement.","20","","","","Ariel Strichartz","","S","200","22","Latinx Experiences in United States","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.","232","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'}","False","SPAN 231or placement.","","2","","","C","20182","Intermediate Spanish II","Research","2018"
"0000119553","1.0","0000028767","ESTH","This seminar integrates the liberal arts with the experience of work and the search for a vocation or career. Course content will include both an off-campus internship and on-campus class sessions that connect academic theories/analyses of work with their particular internship experience. Students will also consider and articulate the value of the liberal arts for their pursuit of a creative, productive, and satisfying professional life.","14","0/0","","","Cindy Book","","S","200","15","Internship and Reflection Seminar","Class will meet January 4, 11, 18, 25 from 1:00 - 4:00 pm in SAC 103.;This course includes an academic civic engagement (ACE) component.;Open only to seniors and juniors.","295","{'day': 'Fr', 'end': '16:00', 'location': 'SAC 103', 'start': '13:00'}","False","False","","2","","2/0","O","20182","","Research","2018"
"0000119555","1.0","0000001294","SOAN","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","35","","","","Christopher L. Chiappari","3/0","S","100","20","Intro to Cultural Anthropology","Open to first-year students only, others by permission of instructor.","128","{'day': 'Mo', 'end': '12:40', 'location': 'HH 434', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 434', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 434', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 434', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 434', 'start': '10:40'}","False","False","","2","1/0","7/0","C","20182","Introduction to Cultural Anthropology","Research","2018"
"0000119556","1.0","0000000384","ENGL","This course introduces students to poetry from a range of perspectives including, but not limited to the poet's life; the application of categories of analysis such as race, gender, and nationality; poetry as literary craft; and the aesthetic appreciation of poems. To experience the literary medium of poetry in the fullest sense, students are required to write about, memorize, orally interpret/recite, and compose their own poetry.","29","16/15","","","Juliet Patterson","7/5","S","100","30","Intro to Poetry","Open to all first-year students.;This course has class-year limits.;This course includes an academic civic engagement (ACE) component.","123","{'day': 'Mo', 'end': '12:40', 'location': 'RML 421', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 421', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 421', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 421', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 421', 'start': '10:40'}","False","False","","2","3/5","3/5","C","20182","Introduction to Poetry","Research","2018"
"0000119559","1.0","0000000455","ENVST","This interdisciplinary course uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the themes from coverage in the media. Because most environmental problems involve issues beyond the sciences, the class examines the economic, political, and ethical dimensions of environmental questions and environmental decision-making. Offered each semester.","37","","","","Meredith Holgerson","0/0","S","100","38","Intro: Env Studies","Open to Environmental Conversation students only.;This course includes an academic civic engagement (ACE) component.","137","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'}","False","False","","2","0/0","1/0","C","20182","Introduction to Environmental Studies","Research","2018"
"0000119562","1.0","0000000097","ASIAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119563","1.0","0000000252","CHIN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119564","1.0","0000000285","ECON","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119565","1.0","0000000307","CSCI","Recent projects, usually executed by individuals, but occasionally in small groups, and coordinated with ongoing undergraduate research projects, include cluster-assisted computer vision for robots, parallel computing incomputer science education, and middleware for interdisciplinary web applications.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119566","1.0","0000000378","DANCE","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119567","1.0","0000000496","FREN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119568","1.0","0000000551","GREEK","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119569","1.0","0000000657","FAMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119570","1.0","0000000710","ID","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119571","1.0","0000000726","LATIN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119572","1.0","0000000789","MGMT","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119573","1.0","0000000798","MEDIA","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119574","1.0","0000000937","NORW","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119575","1.0","0000000963","NURS","Does not count toward the major.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119576","1.0","0000001190","PSYCH","Students have the opportunity to work in depth on a research project of interest under the supervision of a member of the psychology department faculty. Offered each semester. Depending on course topic, may count toward the neuroscience concentration. Prerequisite: STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","0","","","","Staff","","S","300","999","IR/","","398","","False","STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","","2","","","O","20182","Independent Research","Research","2018"
"0000119577","1.0","0000001355","SPAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119578","1.0","0000001373","SWRK","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119579","1.0","0000001414","STAT","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119580","1.0","0000000015","AMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119581","1.0","0000018615","AFAD","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119582","1.0","0000018619","BMOLS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119583","1.0","0000000671","JAPAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119584","1.0","0000000791","MEDVL","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","","Research","2018"
"0000119585","1.0","0000001285","RUSST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","","Research","2018"
"0000119586","1.0","0000000451","ENGL","Students pursue an independent topic of study with a faculty director. Cannot count as one of two required level III courses for the major.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119587","1.0","0000000345","EDUC","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119588","1.0","0000000642","HIST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119589","1.0","0000000236","CLASS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119590","1.0","0000000530","GERM","May be counted toward German major or German studies concentration.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119591","1.0","0000000692","IS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119592","1.0","0000000866","MUSIC","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119593","1.0","0000001101","PHYS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119594","1.0","0000001280","RUSSN","Independent Research is required for all students seeking credit for a senior project.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119595","1.0","0000000920","NEURO","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119596","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","4","","","","Peter B. Nelson","","S","300","999","IR/Fifth Year Emerging Artist","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","2","","","C","20182","Independent Research","Research","2018"
"0000119597","1.0","0000000767","MATH","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119598","1.0","0000001257","REL","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119599","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119600","1.0","0000001320","SOAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119601","1.0","0000000467","ENVST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119602","1.0","0000026174","WMGST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119603","1.0","0000027333","RACE","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119604","1.0","0000027402","LAMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119605","1.0","0000000993","PHIL","Prerequisite: one level III course in philosophy.","0","","","","Staff","","S","300","999","IR/","","398","","False","one level III course in philosophy.","","2","","","O","20182","Independent Research","Research","2018"
"0000119607","1.0","0000001401","THEAT","Prerequisite: at least five previous courses in the department.","0","","","","Staff","","S","300","999","IR/","","398","","False","at least five previous courses in the department.","","2","","","O","20182","Independent Research","Research","2018"
"0000119609","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: PSCI 220 and one course in the subfield or permission of instructor.","0","","","","Staff","","S","300","999","IR/","","398","","False","PSCI 220 and one course in the subfield or permission of instructor.","","2","","","O","20182","Independent Research","Research","2018"
"0000119610","1.0","0000000223","CHEM","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119611","1.0","0000001068","ESTH","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20182","Independent Research","Research","2018"
"0000119618","1.0","0000000205","CHEM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119619","1.0","0000000234","CLASS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119620","1.0","0000000249","CHIN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119621","1.0","0000000277","ECON","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119622","1.0","0000000300","CSCI","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119623","1.0","0000000375","DANCE","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119624","1.0","0000000491","FREN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119625","1.0","0000000523","GERM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119626","1.0","0000000544","GREEK","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119627","1.0","0000000717","LATIN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119628","1.0","0000000918","NEURO","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119629","1.0","0000000932","NORW","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119630","1.0","0000001058","ESTH","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119631","1.0","0000001091","PHYS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119632","1.0","0000001276","RUSSN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119633","1.0","0000001342","SPAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119634","1.0","0000001410","STAT","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119635","1.0","0000000012","AMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119636","1.0","0000018613","AFAD","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119637","1.0","0000018617","BMOLS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119638","1.0","0000000669","JAPAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119639","1.0","0000018621","MEDVL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","","Research","2018"
"0000119640","1.0","0000001179","PSYCH","This opportunity to investigate in depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for PSYCH 398. Offered each semester. Prerequisite: PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","0","","","","Staff","","S","200","999","IS/","","298","","False","PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","","2","","","O","20182","Independent Study","Research","2018"
"0000119641","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","0","","","","Staff","","S","200","999","IS/","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","2","","","O","20182","Independent Study","Research","2018"
"0000119642","1.0","0000000847","MUSIC","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119643","1.0","0000000625","HIST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119644","1.0","0000001367","SWRK","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119645","1.0","0000000752","MATH","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119646","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","0","","","","Staff","","S","200","999","IS/","","298","","False","at least three previous courses in department.","","2","","","O","20182","Independent Study","Research","2018"
"0000119647","1.0","0000000094","ASIAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119648","1.0","0000001239","REL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119649","1.0","0000000943","NURS","Does not count toward the major.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119650","1.0","0000000654","FAMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119651","1.0","0000001316","SOAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119652","1.0","0000000687","IS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119653","1.0","0000001141","PSCI","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119654","1.0","0000000314","EDUC","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119655","1.0","0000026171","WMGST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119656","1.0","0000027330","RACE","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119657","1.0","0000027399","LAMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119658","1.0","0000000785","MGMT","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119659","1.0","0000000465","ENVST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119660","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119661","1.0","0000000796","MEDIA","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119662","1.0","0000001283","RUSST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","","Research","2018"
"0000119665","1.0","0000000708","ID","","1","","","","Kevin M. Crisp","","S","200","999","IS/Mayo Innovations Scholar","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119666","1.0","0000000434","ENGL","Students pursue an independent topic of study with a faculty director.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119667","1.0","0000000986","PHIL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20182","Independent Study","Research","2018"
"0000119688","1.0","0000032293","MUSIC","Students study how music can engage and advocate for those on the margins of society, inspiring social justice movements. Analyzing historical and current events, class members design a musical project that can empower a people, group or organization in addressing moral and social problems such as racial inequality, rural or urban violence, or prison reform. A Christian normative framework, along with religious and secular alternatives, help guide the ethics implications pertaining to this subject. Offered periodically during Interim. Prerequisite: BTS-T or permission of instructor.","22","0/0","","","Tesfa Y. Wondemagegnehu","","S","200","20","Music and Social Justice","Prerequisite: BTS-T or permission of instructor, background check, and training in;Nov. Class times will also include required trips to the prison on Thurs;evenings. This course includes an academic civic engagement component.","245","{'day': 'Mo', 'end': '15:00', 'location': 'CHM 232', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CHM 232', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CHM 232', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CHM 232', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CHM 232', 'start': '13:00'}","False","BTS-T or permission of instructor.","","2","","","C","20182","","Research","2018"
"0000119691","1.0","0000001086","PHYS","This course offers an introduction to the physics of sound waves, the biological, physical and psychological origins of sound perception, and the synthesis of sounds and sound production in different instruments. Students explore these topics, as well as sound recording and reproduction systems, through lectures, discussions, laboratory experiments, and student presentations. Offered during Interim. Counts toward media studies concentration. Prerequisite: proficiency in algebra and geometry. Musical experience is helpful but not required.","28","0/0","0000001086","","David Nitz","","S","200","28","Musical Acoustics","Students in Physics 252 must also register for lab Physics 252 L.;Not open to first-year students during web registration.","252","{'day': 'Mo', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'RNS 210', 'start': '10:40'}","False","proficiency in algebra and geometry. Musical experience is helpful but not required.","","2","","","C","20182","","Research","2018"
"0000119692","0.0","0000001087","PHYS","","28","0/0","0000001086","","David Nitz","","S","200","28","Musical Acoustics Lab","","252","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Tu', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","False","","2","","","C","20182","","Lab","2018"
"0000119698","0.0","0000001322","INTD","","0","","","","Staff","","S","100","999","No Interim","","100","","False","False","","2","","","O","20182","","Research","2018"
"0000119704","1.0","0000021801","MATH","This course introduces the study of patterns and relationships satisfied by natural numbers.Topics include divisibility, modular arithmetic, prime numbers, congruences, primitive roots, and quadratic residues. The course is offered in Budapest, Hungary, a world center for mathematics research. The course includes several hours of Hungarian language instruction and lectures by Hungarian mathematicians and scholars. Offered annually during Interim. Prerequisite: MATH 220 or permission of instructor.","20","","","","Bruce Hanson","","S","200","24","Number Theory - Budapest","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","239","","False","MATH 220 or permission of instructor.","","2","","","C","20182","","Research","2018"
"0000119705","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Offered annually. This is an elective course.","35","","","","Susan Huehn","","S","100","30","Nutrition and Wellness","","110","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'}","False","False","A","2","","","C","20182","","Research","2018"
"0000119706","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Offered annually. This is an elective course.","30","","","","Ketty Holt","","S","100","30","Nutrition and Wellness","","110","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'}","False","False","B","2","","","C","20182","","Research","2018"
