"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000062316","1.0","0000000097","ASIAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062317","1.0","0000000175","BIO","Independent Research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the writng of a major research paper and a poster presentation. Independent research requires permission of a supervisor, a secondary faculty reader of the paper, and completion of an independent research form available at the Registrar's Office or its website.","1","","","Charles Jr. Umbanhowar","","S","300","999","IR/Fire Paleoecology","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062318","1.0","0000000236","CLASS","","1","","","Steve T. Reece","","S","300","999","IR/Euripidean Drama","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062319","1.0","0000000252","CHIN","Students who have completed Chinese 252 are encouraged to continue their Chinese language study with faculty through individual and small group tutorials by registering for Chinese 298 or Chinese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062320","1.0","0000000285","ECON","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062321","1.0","0000000307","CSCI","Recent projects, usually executed by individuals and coordinated with ongoing undergraduate research projects, include extension of a networked academic planning system, preliminary preparations for a system for managing web-based portfolios, neural networks, random number generation, applications of genetic algorithms to scheduling, computational Bayesian image reconstruction, design and implementation of an interface language for linear programming software, and design of software to assist choreographers.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062322","1.0","0000000378","DANCE","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062323","1.0","0000000496","FREN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062324","1.0","0000000530","GERM","","1","","","Karl Fink","","S","300","999","IR/German Worker Politics","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062325","1.0","0000000551","GREEK","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062326","1.0","0000000642","HIST","","1","","","Timothy Smit","","S","300","999","IR/Byzantine Economics","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062327","1.0","0000000647","HSPST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","","Research","2008"
"0000062328","1.0","0000000657","FAMST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062329","1.0","0000000692","IS","","1","","","Steven C. Hahn","","S","300","999","IR/Historical Antigua","","398","","False","False","","2","","","O","20082","","Research","2008"
"0000062330","1.0","0000000710","ID","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062331","1.0","0000000726","LATIN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062332","1.0","0000000789","MGMT","Independent Study","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062333","1.0","0000000798","MEDIA","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062334","1.0","0000000920","NEURO","","1","","","Gary M. Muir","","S","300","999","IR/Spatial Cognition II","","398","","False","False","","2","","","O","20082","","Research","2008"
"0000062335","1.0","0000000937","NORW","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062336","1.0","0000000963","NURS","Does not count toward the major.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062337","1.0","0000000993","PHIL","Prerequisite: one Level III course in philosophy.","1","","","Jeanine Grenberg","","S","300","999","IR/Jane Austen and Virtue","","398","","False","one Level III course in philosophy.","","2","","","O","20082","Independent Research","Research","2008"
"0000062338","1.0","0000001068","ESTH","Research","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062339","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: Political Science 220, and one course in the subfield or permission of instructor.","0","","","Staff","","S","300","999","IR/","","398","","False","Political Science 220, and one course in the subfield or permission of instructor.","","2","","","O","20082","Independent Research","Research","2008"
"0000062340","1.0","0000001190","PSYCH","Students have the opportunity to work in-depth on a research project of interest under the supervision of a member of the psychology department faculty. Prerequisite: Statistics 110, 212 or 263, Psychology 231, four additional courses in the department, and permission of instructor. Psychology 298 is strongly recommended. Offered each semester.","0","","","Staff","","S","300","999","IR/","","398","","False","Statistics 110, 212 or 263, Psychology 231, four additional courses in the department, and permission of instructor. Psychology 298 is strongly recommended. Offered each semester.","","2","","","O","20082","Independent Research","Research","2008"
"0000062341","1.0","0000001257","REL","","1","","","Elizabeth C. Galbraith","","S","300","999","IR/Wiesel & Rememberance","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062342","1.0","0000001280","RUSSN","Independent Research is required for all students seeking credit for a senior project.","1","","","Marc Robinson","","S","300","999","IR/Russian Linguistics","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062343","1.0","0000001320","SOAN","","1","","","Christopher L. Chiappari","","S","300","999","IR/Latina & Mental Health","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062344","1.0","0000001355","SPAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062345","1.0","0000001373","SWRK","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062346","1.0","0000001401","THEAT","Prerequisite: at least five previous courses in the department.","1","","","Jeanne I. Willcoxon","","S","300","999","IR/Short Film Production","","398","","False","at least five previous courses in the department.","","2","","","O","20082","Independent Research","Research","2008"
"0000062347","1.0","0000001414","STAT","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062348","1.0","0000001480","WMNST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062349","1.0","0000001489","ARMS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062350","1.0","0000000015","AMST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062351","1.0","0000000475","IDFA","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","","Research","2008"
"0000062352","1.0","0000000767","MATH","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062353","1.0","0000018615","AFAM","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062354","1.0","0000018619","BMOLS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062355","1.0","0000000671","JAPAN","Students who have completed Japanese 252 are encouraged to continue their Japanese language study with faculty through individual and small group tutorials by registering for Japanese 298 or Japanese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062356","1.0","0000000791","MEDVL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","","Research","2008"
"0000062357","1.0","0000001285","RUSST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","","Research","2008"
"0000062358","1.0","0000000451","ENGL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062359","1.0","0000000467","ENVST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062360","1.0","0000000075","ART","Independent Research in Studio Art prerequisites: four foundation courses and three courses in area of study.","1","","","David E. Ryan","","S","300","999","IR/Exploring Interfaces","","398","","False","False","","2","","","O","20082","Independent Research: Art History","Research","2008"
"0000062361","1.0","0000000345","EDUC","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062363","1.0","0000000223","CHEM","","1","","","Gary Miessler","","S","300","999","IR/Organometal Synth II","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062364","1.0","0000001101","PHYS","","1","","","Brian Borovsky","","S","300","999","IR/Microscale Friction","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062365","1.0","0000000866","MUSIC","","1","","","Gerald Hoekstra","","S","300","999","IR/Medieval Music","","398","","False","False","","2","","","O","20082","Independent Research","Research","2008"
"0000062366","1.0","0000000069","ART","Independent Study in Studio Art prerequisites: four foundation courses and two upper-division courses in area of study.;Independent Study in Art History prerequisites: two upper-division courses in area of study.","1","","","Wendell Arneson","","S","200","999","IS/Adv. Watercolor","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062367","1.0","0000000094","ASIAN","","1","","","Robert Entenmann","","S","200","999","IS/Hmong Art","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062368","1.0","0000000205","CHEM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062369","1.0","0000000234","CLASS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062370","1.0","0000000249","CHIN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062371","1.0","0000000277","ECON","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062372","1.0","0000000300","CSCI","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062373","1.0","0000000314","EDUC","","0","","","Martha Wallace","","S","200","999","IS/Technology in Teaching","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062374","1.0","0000000375","DANCE","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062375","1.0","0000000434","ENGL","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062376","1.0","0000000465","ENVST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062377","1.0","0000000491","FREN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062378","1.0","0000000523","GERM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062379","1.0","0000000544","GREEK","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062380","1.0","0000000625","HIST","","1","","","Michael Fitzgerald","","S","200","999","IS/Brooks-Baxter War","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062381","1.0","0000000644","HSPST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","","Research","2008"
"0000062382","1.0","0000000654","FAMST","","1","","","Mary Carlsen","","S","200","999","IS/Play Therapy","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062383","1.0","0000000687","IS","","1","","","Mark Pernecky","","S","200","999","IS/Justice/Equality/Work","","298","","False","False","","2","","","O","20082","","Research","2008"
"0000062384","1.0","0000000708","ID","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062385","1.0","0000000717","LATIN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062386","1.0","0000000752","MATH","","2","","","Jason E. Gower","","S","200","999","IS/Comput Nbr Theory","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062387","1.0","0000000785","MGMT","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062388","1.0","0000000796","MEDIA","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062389","1.0","0000000847","MUSIC","","1","","","Martin Hodel","","S","200","999","IS/Art of Auditioning","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062390","1.0","0000000918","NEURO","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","","Research","2008"
"0000062391","1.0","0000000932","NORW","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062392","1.0","0000000986","PHIL","","1","","","Charles Taliaferro","","S","200","999","IS/Archival Studies","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062393","1.0","0000001058","ESTH","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062394","1.0","0000001091","PHYS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062395","1.0","0000001141","PSCI","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062396","1.0","0000001239","REL","","1","","","David Booth","","S","200","999","IS/Nietzsche & Religion","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062397","1.0","0000001276","RUSSN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062398","1.0","0000001342","SPAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062399","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","1","","","Jeanne I. Willcoxon","","S","200","999","IS/Feminist Performance","","298","","False","at least three previous courses in department.","","2","","","O","20082","Independent Study","Research","2008"
"0000062400","1.0","0000001410","STAT","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062401","1.0","0000001478","WMNST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062402","1.0","0000001487","ARMS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062403","1.0","0000000012","AMST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062404","1.0","0000000472","IDFA","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","","Research","2008"
"0000062405","1.0","0000018613","AFAM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062406","1.0","0000018617","BMOLS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062407","1.0","0000000669","JAPAN","Students who have completed Japanese 252 are encouraged to continue their Japanese language study with faculty through individual and small group tutorials by registering for Japanese 298 or Japanese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062408","1.0","0000018621","MEDVL","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","","Research","2008"
"0000062409","1.0","0000001283","RUSST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20082","","Research","2008"
"0000062410","1.0","0000001367","SWRK","","1","","","Mary Carlsen","","S","200","999","IS/Care of the Dying","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062413","1.0","0000001179","PSYCH","This opportunity to investigate in-depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for Psychology 398. Prerequisite: Psychology 125, and at least three courses in the department and permission of instructor. Psychology 231 is strongly recommended. Offered each semester.","0","","","Staff","","S","200","999","IS/","","298","","False","Psychology 125, and at least three courses in the department and permission of instructor. Psychology 231 is strongly recommended. Offered each semester.","","2","","","O","20082","Independent Study","Research","2008"
"0000062414","1.0","0000000943","NURS","Does not count toward the major.","1","","","Mary Beth Kuehn","","S","200","999","IS/Nursing Education","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062415","1.0","0000000154","BIO","Independent Study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","1","","","John D. Schade;Stephanie N. Schmidt","","S","200","999","IS/Sci Writing & Analysis","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062417","1.0","0000001316","SOAN","","1","","","Bruce Nordstrom-Loeb","","S","200","999","IS/Urb Social Environment","","298","","False","False","","2","","","O","20082","Independent Study","Research","2008"
"0000062419","1.0","0000019743","PHIL","Students study the moral theory of Immanuel Kant by reading his texts and understanding the expression of their ideas in literature and film. They also clarify Kant's moral theory through comparison of his theory to other moral theories, especially utilitarianism and virtue theory. The overall purpose of the course is to help students to understand and apply moral theories generally, and Kant's theory in particular, to moral situations.","19","0/0","","Jeanine Grenberg","","S","200","18","Kant's Moral Theory","Prerequisite: completion of BTS-T requirement.;Open to Seniors and Juniors only. (This does not affect pre-registration.)","260","{'day': 'Mo', 'end': '12:40', 'location': 'BMC 109', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'BMC 109', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'BMC 109', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'BMC 109', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'BMC 109', 'start': '10:40'}","False","completion of BTS-T requirement.","","2","","1/0","C","20082","Kant's Moral Theory in Literature and Film","Research","2008"
"0000062422","1.0","0000000405","ENGL","These courses treat specific periods in British literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Prerequisite: FYW or equivalent.;The Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church.;The Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War.;The Age of Enlightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism.;The Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism.;The Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities.;Modern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","38","","","Jonathan Hill","","S","200","30","Literary Eras: Mod Br Nov","Open to all students who have completed FYW or equivalent.","230","{'day': 'Mo', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'}","False","FYW or equivalent.","","2","","","C","20082","Literary Eras: British","Research","2008"
"0000062425","1.0","0000000048","ART","This course provides intensive exposure to career opportunities in the field of art including advertising, graphics, illustration, film, television, computer graphics, architecture, textile design, and fine art (painting, sculpture, etc.). Working five to seven hours a day, students interview over 25 artists/designers during the month, visit more than 100 galleries and museums, and write extensively about artists and artwork. This course does not count toward the minimum major in studio art or art history. Prerequisites: Art 253 (preferred) or Art 252. Offered Interim only.","17","","","Ron Gallas","","S","200","18","Manhattan Art Interim","This is an off-campus course.","246","","False","Prerequisites: Art 253 (preferred) or Art 252. Offered Interim only.","","2","","","C","20082","Manhattan Interim in New York City","Research","2008"
"0000062426","1.0","0000000765","MATH","Students work in groups on significant problems posed by and of current interest to area businesses and government agencies. The student groups decide on promising approaches to their problem and carry out the necessary investigations with minimal faculty involvement. Each group reports the results of its investigations with a paper and an hour-long presentation to the sponsoring organization. Prerequisite: Permission of instructor. Offered during Interim.","15","0/0","","Tina Garrett;Steven McKelvey","","S","300","18","Mathematics Practicum","","390","{'day': 'Mo', 'end': '10:00', 'location': 'SC 182', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 182', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 182', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 182', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 182', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 182', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 182', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 182', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 182', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 182', 'start': '10:40'};{'day': 'Mo', 'end': '17:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Tu', 'end': '17:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'We', 'end': '17:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Th', 'end': '17:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Fr', 'end': '17:00', 'location': 'SC 182', 'start': '13:00'}","False","Permission of instructor. Offered during Interim.","","2","","","O","20082","","Research","2008"
"0000062430","1.0","0000000338","EDUC","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 schools. Kamehameha, in Honolulu, is an affluent, urban, private, Hawaiian cultural immersion school. The Kailua Kona schools, on the big island, are rural, public, mixed-race environments. Students discover the challenges and benefits associated with teaching in a diverse racial, cultural and socio-economic environments. Through guest lectures, readings, field trips and seminars, students learn about the truly unique geographic and cultural setting of the Hawaiian islands. This environment makes an excellent framework to examine diversity on the mainland. Counts toward major: ARMS. Counts toward concentration: ARMS. Fulfills Education 382: Human Relations requirement. GE: Multicultural Studies Component (MCS-D).","23","0/0","","Maria L. Kelly","","S","300","26","Multi-Cult Ed Hawaii","This is an off-campus course.","378","","True","False","","2","","","C","20082","Multicultural Education in Hawaii: Seminar and Practicum","Research","2008"
"0000062431","1.0","0000001086","PHYS","This course offers an introduction to the physics of sound waves, the biological, physical and psychological origins of sound perception and the synthesis of sounds and sound production in different instruments. Students explore these topics, as well as sound recording and reproduction systems, through lectures, discussions, laboratory experiments, and student presentations. Prerequisite: proficiency in algebra and geometry. No musical experience necessary. Offered during Interim.","28","0/0","0000001086","David Nitz","","S","200","30","Musical Acoustics","Students in Physics 252 must also register for lab Physics 252 L.;Closed to First-Year Students during web registration.","252","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 210', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 210', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'RNS 210', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 210', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 210', 'start': '08:30'}","False","proficiency in algebra and geometry. No musical experience necessary. Offered during Interim.","","2","","","C","20082","","Research","2008"
"0000062432","0.0","0000001087","PHYS","","28","0/0","0000001086","David Nitz","","S","200","30","Musical Acoustics Lab","","252","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Tu', 'end': '15:30', 'location': 'RNS 293', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 293', 'start': '13:00'}","False","False","","2","","","C","20082","","Lab","2008"
"0000062435","1.0","0000000781","MGMT","This course teaches students how to develop a business or not-for-profit venture concept into a business plan. Students choose whether to develop a real business plan for a local entrepreneur or pursue an idea of their choice. Students work in teams to identify a market need, design a strategy, and determine feasibility of the proposed venture. Ethical practice permeates these discussions. Weekly assignments develop the necessary speaking skills that prepare students for the final plan presentation. Local entrepreneurs and fellow students critique the final plan and offer suggestions. Offered during Interim.","18","2/0","","Sian E. Christie","","S","200","30","New Venture Formulat","Closed to first-year students.","257","{'day': 'Mo', 'end': '12:40', 'location': 'SC 130', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 130', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 130', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 130', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 130', 'start': '10:40'}","False","False","","2","","","O","20082","Entrepreneurship and New Venture Formulation","Research","2008"
"0000062436","0.0","0000001322","INTD","","0","","","Staff","","S","100","999","No Interim","","100","","False","False","","2","","","O","20082","","Research","2008"
"0000062441","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended.","72","","","Rita Glazebrook;Mary Beth Kuehn","","S","100","75","Nutrition & Wellness","","110","{'day': 'Mo', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'}","False","High school biology and chemistry strongly recommended.","","2","","","C","20082","Nutrition and Wellness","Research","2008"
