"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000073496","1.0","0000001328","SPAN","This course provides students with an intensive linguistic and cultural immersion experience in Ecuador. In-class activities focus on development of language skills and cross-cultural awareness. Outside of class, students improve their language proficiency and explore the cultural identity of Ecuador through a three-and-a-half-week home stay with a family in Quito; excursions and activities in and around the city of Quito; and field trips to the indigenous market of Otavalo, the Amazon region, and other areas in rural Ecuador. Completes foreign language requirement. Prerequisite: Spanish 231 with a minimum grade of B- or equivalent preparation. Open to first-year students.","21","","","Alberto Villate-Isaza","","S","200","22","Inter Span II-Ecuador","Open to all students who meet the requirements.;This is an off-campus course.","233","","False","Spanish 231 with a minimum grade of B- or equivalent preparation. Open to first-year students.","","2","","","C","20102","Intermediate Spanish II in Ecuador","Research","2010"
"0000073498","1.0","0000001326","SPAN","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered each semester and during interim.","21","15/13","","Gwen Barnes-Karol","1/3","S","200","22","Intermed Spanish I","Open to all students who meet the requirements.;This course has class-year limits.","231","{'day': 'Mo', 'end': '11:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Tu', 'end': '11:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'We', 'end': '11:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Th', 'end': '11:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'OM 030', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 030', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 030', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 030', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 030', 'start': '13:00'}","False","Spanish 112 or placement. Offered each semester and during interim.","","2","2/3","3/3","C","20102","Intermediate Spanish I","Research","2010"
"0000073499","1.0","0000001327","SPAN","Students explore the diverse histories, circumstances, and contributions of Latinos in the U.S. by reading essays, news accounts, short fiction and autobiographies, viewing videos and TV broadcasts. They consolidate their language skills and continue to develop their ability to analyze and communicate in Spanish by writing compositions, making oral presentations, and engaging in interactive group activities. They also review Spanish structures difficult for speakers of English. Prerequisite: Spanish 231 or placement. Offered each semester.","23","12/13","","Ariel Strichartz","4/3","S","200","22","Intermed Spanish II","Open to all students who meet the requirements.;This course has class year limits.","232","{'day': 'Mo', 'end': '10:00', 'location': 'OM 011', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'OM 011', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'OM 011', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'OM 011', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 011', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'OM 011', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 011', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 011', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 011', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 011', 'start': '10:40'}","False","Spanish 231 or placement. Offered each semester.","","2","0/3","7/3","C","20102","Intermediate Spanish II","Research","2010"
"0000073500","1.0","0000000384","ENGL","This course introduces students to poetry from a range of perspectives including, but not limited to the poet's life; the application of categories of analysis such as race, gender, and nationality; poetry as literary craft; and the aesthetic appreciation of poems. To experience the literary medium of poetry in the fullest sense, students are required to write about, memorize, orally interpret/recite, and compose their own poetry.","30","","","Jenny Dunning","","S","100","30","Intro to Poetry","","123","{'day': 'Mo', 'end': '12:40', 'location': 'RML 525', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 525', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 525', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 525', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 525', 'start': '10:40'}","False","False","","2","","","C","20102","Introduction to Poetry","Research","2010"
"0000073502","1.0","0000000455","ENVST","This interdisciplinary course uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the themes from coverage in the media. Because most environmental problems involve issues beyond the sciences, the class examines the economic, political, and ethical dimensions of environmental questions and environmental decision-making. Offered each semester.","14","","","Michael Swift","","S","100","19","Intro: Env Studies","","137","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 124', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 124', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 124', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 124', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 124', 'start': '08:00'};{'day': 'Mo', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'}","False","False","A","2","","","O","20102","Introduction to Environmental Studies","Research","2010"
"0000073503","1.0","0000000097","ASIAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073504","1.0","0000000252","CHIN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073505","1.0","0000000285","ECON","","2","","","Sian E. Christie","","S","300","999","IR/Enterpreneurship in NZ","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073506","1.0","0000000307","CSCI","Recent projects, usually executed by individuals and coordinated with ongoing undergraduate research projects, include cluster-assisted computer vision for robots, parallel computing in computer science education, neural networks, applications of genetic algorithms to scheduling, computational Bayesian image reconstruction, and design of software to assist choreographers.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073507","1.0","0000000378","DANCE","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073508","1.0","0000000496","FREN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073509","1.0","0000000551","GREEK","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073510","1.0","0000000647","HSPST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","","Research","2010"
"0000073511","1.0","0000000657","FAMST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073512","1.0","0000000710","ID","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073513","1.0","0000000726","LATIN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073514","1.0","0000000789","MGMT","Independent Study","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073515","1.0","0000000798","MEDIA","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073516","1.0","0000000937","NORW","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073517","1.0","0000000963","NURS","Does not count toward the major.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073518","1.0","0000001068","ESTH","Research","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073519","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: Political Science 220 and one course in the subfield or permission of instructor.","0","","","Staff","","S","300","999","IR/","","398","","False","Political Science 220 and one course in the subfield or permission of instructor.","","2","","","O","20102","Independent Research","Research","2010"
"0000073520","1.0","0000001190","PSYCH","Students have the opportunity to work in depth on a research project of interest under the supervision of a member of the psychology department faculty. Prerequisite: Statistics 110, 212 or 263, Psychology 230, four additional courses in the department, and permission of instructor. Psychology 298 is strongly recommended. Offered each semester.","1","","","Grace E. Cho","","S","300","999","IR/Emotion Socialization","","398","","False","Statistics 110, 212 or 263, Psychology 230, four additional courses in the department, and permission of instructor. Psychology 298 is strongly recommended. Offered each semester.","","2","","","O","20102","Independent Research","Research","2010"
"0000073521","1.0","0000001355","SPAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073522","1.0","0000001373","SWRK","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073523","1.0","0000001414","STAT","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073524","1.0","0000001480","WMNST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073525","1.0","0000001489","ARMS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073526","1.0","0000000015","AMST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073527","1.0","0000000475","IDFA","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","","Research","2010"
"0000073528","1.0","0000018615","AFAM","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073529","1.0","0000018619","BMOLS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073530","1.0","0000000671","JAPAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073531","1.0","0000000791","MEDVL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","","Research","2010"
"0000073532","1.0","0000001285","RUSST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","","Research","2010"
"0000073533","1.0","0000000451","ENGL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073534","1.0","0000000345","EDUC","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073535","1.0","0000000642","HIST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073536","1.0","0000000236","CLASS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073537","1.0","0000000530","GERM","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073538","1.0","0000000692","IS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","","Research","2010"
"0000073539","1.0","0000000993","PHIL","Prerequisite: one level III course in philosophy.","1","","","Charles Taliaferro","","S","300","999","IR/Soc. Reality/Language","","398","","False","one level III course in philosophy.","","2","","","O","20102","Independent Research","Research","2010"
"0000073540","1.0","0000000866","MUSIC","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073541","1.0","0000001101","PHYS","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073542","1.0","0000000223","CHEM","","1","","","Peter J. Gittins","","S","300","999","IR/Dendrimer Synthesis","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073543","1.0","0000001280","RUSSN","Independent Research is required for all students seeking credit for a senior project.","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073544","1.0","0000000920","NEURO","","1","","","Kevin M. Crisp","","S","300","999","IR/Quant Behavior Analys","","398","","False","False","","2","","","O","20102","","Research","2010"
"0000073545","1.0","0000000075","ART","Independent Research in Studio Art prerequisites: four foundation courses and three courses in area of study.;Independent Research in Art History prerequisites: three courses in area of study.","1","","","Matthew Rohn","","S","300","999","IR/Modernism in Brasilia","","398","","False","False","","2","","","O","20102","Independent Research: Art History","Research","2010"
"0000073546","1.0","0000000075","ART","Independent Research in Studio Art prerequisites: four foundation courses and three courses in area of study.;Independent Research in Art History prerequisites: three courses in area of study.","5","","","John Saurer","","S","300","999","IR/Art Apprenticeship II","","398","","False","False","A","2","","","C","20102","Independent Research: Art History","Research","2010"
"0000073547","1.0","0000000767","MATH","","2","","","Adam C. McDougall","","S","300","999","IR/Prob Number Theory","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073550","1.0","0000001401","THEAT","Prerequisite: at least five previous courses in the department.","1","","","Gary C. Gisselman","","S","300","999","IR/Dramaturgy","","398","","False","at least five previous courses in the department.","","2","","","O","20102","Independent Research","Research","2010"
"0000073551","1.0","0000001257","REL","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073552","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the writing of a major research paper and a poster presentation. Independent research requires permission of a supervisor, a secondary faculty reader of the paper, and completion of an independent research form available at the Registrar's Office or its Web site.","1","","","Charles Jr. Umbanhowar","","S","300","999","IR/Silica Levels in Soil","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073553","1.0","0000001320","SOAN","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073554","1.0","0000000467","ENVST","","0","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20102","Independent Research","Research","2010"
"0000073560","1.0","0000000205","CHEM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073561","1.0","0000000234","CLASS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073562","1.0","0000000249","CHIN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073563","1.0","0000000277","ECON","","1","","","Anthony Becker","","S","200","999","IS/Sports Economics","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073564","1.0","0000000300","CSCI","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073565","1.0","0000000375","DANCE","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073566","1.0","0000000465","ENVST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073567","1.0","0000000491","FREN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073568","1.0","0000000523","GERM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073569","1.0","0000000544","GREEK","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073570","1.0","0000000644","HSPST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073571","1.0","0000000717","LATIN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073572","1.0","0000000785","MGMT","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073573","1.0","0000000796","MEDIA","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073574","1.0","0000000918","NEURO","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","","Research","2010"
"0000073575","1.0","0000000932","NORW","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073576","1.0","0000001058","ESTH","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073577","1.0","0000001091","PHYS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073578","1.0","0000001276","RUSSN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073579","1.0","0000001342","SPAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073580","1.0","0000001410","STAT","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073581","1.0","0000001478","WMNST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073582","1.0","0000001487","ARMS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073583","1.0","0000000012","AMST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073584","1.0","0000000472","IDFA","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","","Research","2010"
"0000073585","1.0","0000018613","AFAM","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073586","1.0","0000018617","BMOLS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073587","1.0","0000000669","JAPAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073588","1.0","0000018621","MEDVL","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","","Research","2010"
"0000073589","1.0","0000001283","RUSST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","","Research","2010"
"0000073590","1.0","0000001179","PSYCH","This opportunity to investigate in depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for Psychology 398. Prerequisite: Psychology 125, at least three courses in the department, and permission of instructor. Psychology 230 is strongly recommended. Offered each semester.","1","","","Jeremy Loebach","","S","200","999","IS/Music and Emotion","","298","","False","Psychology 125, at least three courses in the department, and permission of instructor. Psychology 230 is strongly recommended. Offered each semester.","","2","","","O","20102","Independent Study","Research","2010"
"0000073591","1.0","0000000069","ART","Independent Study in Studio Art prerequisites: four foundation courses and two upper-division courses in area of study.;Independent Study in Art History prerequisites: two upper-division courses in area of study.","1","","","Kathryne Fisher","","S","200","999","IS/Pouring Vessels","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073592","1.0","0000000986","PHIL","","1","","","Charles Taliaferro","","S","200","999","IS/Place and Meaning","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073593","1.0","0000000847","MUSIC","","1","","","David R. Castro","","S","200","999","IS/Shostakovich/Sonata","","298","","False","False","A","2","","","C","20102","Independent Study","Research","2010"
"0000073594","1.0","0000000625","HIST","","1","","","Eric J. Fure-Slocum","","S","200","999","IS/US Labor Hist. to 1940","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073595","1.0","0000001367","SWRK","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073596","1.0","0000000752","MATH","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073597","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","1","","","Gary C. Gisselman","","S","200","999","IS/Improv Theatre","","298","","False","at least three previous courses in department.","","2","","","O","20102","Independent Study","Research","2010"
"0000073598","1.0","0000000094","ASIAN","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073599","1.0","0000001239","REL","","1","","","Jamie A. Schillinger","","S","200","999","IS/Am/Cath Interfaith Dia","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073600","1.0","0000000943","NURS","Does not count toward the major.","3","","","Mary Beth Kuehn","","S","200","999","IS/Nurse Educator Role","","298","","False","False","A","2","","","C","20102","Independent Study","Research","2010"
"0000073601","1.0","0000000654","FAMST","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073603","1.0","0000001316","SOAN","","1","","","Christopher L. Chiappari","","S","200","999","IS/Race/Wealth Inequality","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073604","1.0","0000000434","ENGL","","1","","","Kaethe Schwehn","","S","200","999","IS/Writing Popular Sci","","298","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'}","False","False","","2","","","C","20102","Independent Study","Research","2010"
"0000073605","1.0","0000000847","MUSIC","","1","","","Martin Hodel","","S","200","999","IS/Trumpet Pedagogy","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073606","1.0","0000000687","IS","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","","Research","2010"
"0000073607","1.0","0000000708","ID","","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073608","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.","1","","","John Giannini","","S","200","999","IS/Deer Migration","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073611","1.0","0000001141","PSCI","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","1","","","Douglas J. Casson","","S","200","999","IS/Philosophy of Law","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073613","1.0","0000000314","EDUC","","1","","","Eric McDonald","","S","200","999","IS/Science Gap/H.S.-Coll","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073615","1.0","0000000943","NURS","Does not count toward the major.","0","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20102","Independent Study","Research","2010"
"0000073624","1.0","0000000080","ASIAN","This course explores major aspects of language use that reflect Japanese culture and society. Issues covered include the characteristics of the Japanese language, loan words, regional differences, politeness, gender differences, and communication styles. The course is taught in a combination of lectures, class discussions, subtitled Japanese films, anime (Japanese animation), and student presentations. There are no prerequisites for 126; knowledge of Japanese helpful but not necessary. Readings, lectures, and discussions are all in English.","15","","","Tomoko Hoogenboom","","S","100","24","Japanese Lang/Society","This course has class-year limits. No knowledge of Japanese required.","126","{'day': 'Mo', 'end': '12:00', 'location': 'OM 001', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'OM 001', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'OM 001', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'OM 001', 'start': '10:40'};{'day': 'Mo', 'end': '14:00', 'location': 'RML 577', 'start': '13:00'};{'day': 'Tu', 'end': '14:00', 'location': 'RML 577', 'start': '13:00'};{'day': 'We', 'end': '14:00', 'location': 'RML 577', 'start': '13:00'};{'day': 'Th', 'end': '14:00', 'location': 'RML 577', 'start': '13:00'}","False","False","","2","","","O","20102","Japanese Language in Society","Research","2010"
"0000073631","1.0","0000000048","ART","This course provides intensive exposure to career opportunities in: architecture, painting, sculpture, printmaking, ceramics, photography, illustration, video, digital media, and design of all kinds (from toys to exhibitions at the Metropolitan Museum of Art). Working five to seven hours a day, students will interview over 25 artist professionals during the month, visit more than 100 galleries and museums, and write extensively about artists and artwork. This course does not count toward the minimum major in studio art or art history. Prerequisites: Art 253 (preferred) or Art 252. Offered during interim.","16","","","Margaret Ojala","","S","200","18","Manhattan Art Interim","This is an off-campus course.","246","","False","Prerequisites: Art 253 (preferred) or Art 252. Offered during interim.","","2","","","C","20102","Manhattan Interim in New York City","Research","2010"
"0000073632","1.0","0000000765","MATH","Students work in groups on substantial problems posed by, and of current interest to, area businesses and government agencies. The student groups decide on promising approaches to their problem and carry out the necessary investigations with minimal faculty involvement. Each group reports the results of its investigations with a paper and an hour-long presentation to the sponsoring organization. Prerequisite: Permission of instructor. Offered annually during interim.","15","0/0","","Kathryn Ziegler-Graham;Matthew Richey","","S","300","15","Mathematics Practicum","Registration by permission of instructor only.","390","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 410', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 410', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 410', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 410', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 410', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'RNS 410', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 410', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 410', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 410', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 410', 'start': '10:40'};{'day': 'Mo', 'end': '17:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'Tu', 'end': '17:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'We', 'end': '17:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'Th', 'end': '17:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'Fr', 'end': '17:00', 'location': 'RNS 410', 'start': '13:00'}","False","Permission of instructor. Offered annually during interim.","","2","","","C","20102","","Research","2010"
"0000073637","1.0","0000000338","EDUC","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 schools. Kamehameha, in Honolulu, is an affluent, urban, private, Hawaiian cultural immersion school. The Kailua Kona schools, on the big island, are rural, public, mixed-race environments. Students discover the challenges and benefits associated with teaching in a diverse racial, cultural and socio-economic environments. Through guest lectures, readings, field trips and seminars, students learn about the truly unique geographic and cultural setting of the Hawaiian islands. This environment makes an excellent framework to examine diversity on the mainland. Counts toward major: ARMS. Counts toward concentration: ARMS. Fulfills Education 382: Human Relations requirement. Prerequisite: Education 290, consent of instructor. Offered during interim.","22","0/0","","Heather Campbell","","S","300","26","Multi-Cult Ed Hawaii","This is an off-campus course. Admission by interview.","378","","True","Education 290, consent of instructor. Offered during interim.","","2","","","C","20102","Multicultural Education in Hawaii: Seminar and Practicum","Research","2010"
