"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000156402","1.0","0000000662","JAPAN","Students continue to develop the listening, speaking, reading and writing skills that enable them to deal not only with topics of daily life, but also cultural themes and authentic materials. Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the fall semester. Also counts toward Asian studies major and concentration. Prerequisite: JAPAN 112 or equivalent.","19","","WLC","0000000662","","","Joanne Quimby","","S","200","19","Intermed Japanese I","Students in Japan 231A must also register for lab Japan 231 AL, BL or CL.","231","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 110', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 110', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 110', 'start': '11:50'}","False","JAPAN 112 or equivalent.","A","1","","","C","20241","Intermediate Japanese I","Research","2024"
"0000156403","0.0","0000000663","JAPAN","","15","","","0000000662","","","Staff","","S","200","13","Intermed Japanese I Lab","","231","{'day': 'Th', 'end': '13:40', 'location': 'TOH 316', 'start': '12:45'}","False","False","A","1","","","C","20241","","Lab","2024"
"0000156404","0.0","0000000663","JAPAN","","10","","","0000000662","","","Staff","","S","200","13","Intermed Japanese I Lab","","231","{'day': 'Th', 'end': '15:10', 'location': 'TOH 316', 'start': '14:15'}","False","False","B","1","","","C","20241","","Lab","2024"
"0000156405","1.0","0000000926","NORW","Students improve proficiency in listening, speaking, reading, and writing, with an emphasis on communication as well as improved grammatical accuracy. Reading and discussion of authentic literary and cultural texts allow students to expand their vocabulary and knowledge of the Norwegian way of life. Offered annually in the fall semester. Prerequisite: NORW 112 or by placement test.","16","","WLC","","","","Jenna M. Coughlin","","S","200","24","Intermed Norwegian I","","231","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 212', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 212', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 212', 'start': '09:05'}","False","NORW 112 or by placement test.","A","1","","","O","20241","Intermediate Norwegian I","Research","2024"
"0000156406","1.0","0000000926","NORW","Students improve proficiency in listening, speaking, reading, and writing, with an emphasis on communication as well as improved grammatical accuracy. Reading and discussion of authentic literary and cultural texts allow students to expand their vocabulary and knowledge of the Norwegian way of life. Offered annually in the fall semester. Prerequisite: NORW 112 or by placement test.","25","","WLC","","","","Tanya L. Thresher","","S","200","24","Intermed Norwegian I","","231","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 316', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 316', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 316', 'start': '10:45'}","False","NORW 112 or by placement test.","B","1","","","C","20241","Intermediate Norwegian I","Research","2024"
"0000156409","1.0","0000000122","BIO","Genetics examines relationships between genotype and phenotype in prokaryotic and eukaryotic organisms from classical and molecular perspectives. Lectures in this core course cover ideas and technologies contributing to understanding mechanisms of gene transmission and regulation. Laboratories utilize model organisms to investigate classical and molecular modes of inheritance. Students attend lectures plus one three-hour laboratory per week. Offered each semester. Counts as ""genetics"" core category. Counts toward mathematical biology, neuroscience, and biomolecular studies concentrations. Prerequisites: BIO 150; and CHEM 125 or CHEM 121/CHEM 123 or CHEM 122 or CH/BI 125.","53","0/0","","0000000122","","","Jean C. Porterfield","","S","200","66","Intermediate Genetics","Students registering for BIO 233A must also register for either BIO 233 lab AL,;BL or CL. Not open to first-year students","233","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 410', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 410', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 410', 'start': '10:45'}","False","Prerequisites: BIO 150; and CHEM 125 or CHEM 121/CHEM 123 or CHEM 122 or CH/BI 125.","","1","","","O","20241","","Research","2024"
"0000156410","0.0","0000000123","BIO","","17","0/0","","0000000122","","","Jean C. Porterfield","","S","200","22","Intermediate Genetics Lab","","233","{'day': 'Tu', 'end': '14:45', 'location': 'RNS 398', 'start': '11:45'}","False","False","B","1","","","O","20241","","Lab","2024"
"0000156411","0.0","0000000123","BIO","","18","0/0","","0000000122","","","Jean C. Porterfield","","S","200","22","Intermediate Genetics Lab","","233","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 398', 'start': '08:00'}","False","False","A","1","","","O","20241","","Lab","2024"
"0000156412","0.0","0000000123","BIO","","18","0/0","","0000000122","","","Jean C. Porterfield","","S","200","22","Intermediate Genetics Lab","","233","{'day': 'Tu', 'end': '18:00', 'location': 'RNS 398', 'start': '15:00'}","False","False","C","1","","","O","20241","","Lab","2024"
"0000156416","0.25","0000000349","DANCE","International dance classes emphasize dance in its varied cultural contexts. This course surveys vernacular/community dance from around the world with emphasis on European and Near Eastern forms. May be repeated. P/N only. Ticket/transportation fee required. Offered annually.","20","","ACB","","","","Anne von Bibra","","S","100","24","International Dance I","","109","{'day': 'Tu', 'end': '12:45', 'location': 'CAD Studio 3', 'start': '11:50'};{'day': 'Th', 'end': '13:40', 'location': 'CAD Studio 3', 'start': '12:45'}","True","False","","1","","","O","20241","International Dance I: A Survey","Research","2024"
"0000156417","1.0","0000000281","ECON","This course offers students an integrated approach of theory, policy, and enterprise to understand international trade and investment. The course focuses on the costs and benefits of global economic interdependence for students who plan to enter an international business career or to work for government and international organizations in activities affected by international economic relations. Offered annually. Also counts toward international relations concentration. Prerequisites: ECON 261 and ECON 262, and one of ECON 260 or ECON 263 or STAT 272, or permission of instructor.","16","0/0","","","","","Marcus Bansah","","S","300","18","International Econ","Open only to rising juniors and seniors;Counts toward Quantitative Research requirement for Quantitative Economics major","382","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 184', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 184', 'start': '12:45'}","False","Prerequisites: ECON 261 and ECON 262, and one of ECON 260 or ECON 263 or STAT 272, or permission of instructor.","","1","","0/0","O","20241","International Economics","Research","2024"
"0000156418","1.0","0000001110","PSCI","War and peace, justice and power -- these are age-old topics of the politics among nations. This course examines them by emphasizing certain problem areas in the world and evaluating the principal theories for understanding international politics. Offered annually. Also counts toward international relations concentration.","29","","SCS","","","","Menevis Cilizoglu","4/4","S","100","32","International Relations","This course has class-year limits.","121","{'day': 'Mo', 'end': '11:40', 'location': 'HH 523', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 523', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 523', 'start': '10:45'}","False","False","A","1","2/2","5/6","O","20241","","Research","2024"
"0000156419","1.0","0000001110","PSCI","War and peace, justice and power -- these are age-old topics of the politics among nations. This course examines them by emphasizing certain problem areas in the world and evaluating the principal theories for understanding international politics. Offered annually. Also counts toward international relations concentration.","27","","SCS","","","","Menevis Cilizoglu","4/4","S","100","32","International Relations","This course has class-year limits.","121","{'day': 'Mo', 'end': '12:45', 'location': 'HH 523', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'HH 523', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'HH 523', 'start': '11:50'}","False","False","B","1","1/2","5/6","O","20241","","Research","2024"
"0000156421","1.0","0000001069","PHYS","A basic introduction to astronomy, this course concentrates on how we know what we know. Students explore questions such as ""How do we measure the distance to a star?"" and ""How do we know the universe is expanding?"" In addition to studying the solar system, stars, black holes, galaxies, and the history of the universe, students engage in observation using the department's telescopes. Offered every other year. Does not count toward physics major. Prerequisite: proficiency in algebra and geometry.","35","","NTS","","","","Lucas R. Sletten","","S","100","36","Intro Astronomy","","112","{'day': 'Tu', 'end': '20:30', 'location': 'RNS 290', 'start': '19:00'};{'day': 'Th', 'end': '20:30', 'location': 'RNS 290', 'start': '19:00'}","False","proficiency in algebra and geometry.","","1","","","O","20241","Introductory Astronomy","Research","2024"
"0000156423","1.0","0000026169","GSS","Required for the gender and sexuality studies major and concentration, this course introduces students to the concept of gender as a category of analysis. It is designed for students who seek a fuller understanding of themselves as gendered individuals living in a gendered society - all genders are encouraged to participate! Offered each semester. Also counts toward educational studies concentration.","20","","","","","","Lau M. Malaver","","S","100","22","Intro Gender/Sexuality St","","121","{'day': 'Tu', 'end': '11:00', 'location': 'RML 421', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RML 421', 'start': '09:30'}","False","False","A","1","","","O","20241","Introduction to Gender and Sexuality Studies","Research","2024"
"0000156424","1.0","0000001324","SPAN","Students begin learning Spanish in an intercultural context. The course introduces the Spanish-speaking world through exploration of topics, for example: the geography of the Spanish speaking world; Mexico, our neighbor; and ecotourism. In-class speaking, listening, reading, and writing activities are complemented by attendance at two required culture tables. Open only to students who place into Spanish 111. Offered fall semester only. Does not count toward Spanish;major.","18","","","","","","Catalina Ahumada Escobar","","S","100","24","Intro Spanish Language/World I","Registration open to students who place into SPAN 111.;This course is not open to rising seniors.","111","{'day': 'Mo', 'end': '08:55', 'location': 'TOH 308', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'TOH 308', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'TOH 308', 'start': '08:00'}","False","False","A","1","0/0","","O","20241","Introduction to Spanish Language and the Spanish-Speaking World I","Research","2024"
"0000156425","1.0","0000001324","SPAN","Students begin learning Spanish in an intercultural context. The course introduces the Spanish-speaking world through exploration of topics, for example: the geography of the Spanish speaking world; Mexico, our neighbor; and ecotourism. In-class speaking, listening, reading, and writing activities are complemented by attendance at two required culture tables. Open only to students who place into Spanish 111. Offered fall semester only. Does not count toward Spanish;major.","21","","","","","","Catalina Ahumada Escobar","","S","100","24","Intro Spanish Language/World I","Registration open to students who place into SPAN 111.;This course is not open to rising seniors.","111","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 308', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 308', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 308', 'start': '09:05'}","False","False","B","1","2/0","","O","20241","Introduction to Spanish Language and the Spanish-Speaking World I","Research","2024"
"0000156427","1.0","0000001325","SPAN","Students continue learning Spanish in an intercultural context. The course continues to examine the Spanish-speaking world through exploration of topics, for example: cities and urban life; housing; and the historical roots of culinary traditions and food production. In-class speaking, listening, reading, and writing activities are complemented by attendance at two required culture tables. Offered each semester and January Term. Does not count toward Spanish major. Prerequisite: SPAN 111 or placement into SPAN 112.","23","","","","","","Jessica A. Haugsland","","S","100","24","Intro Spanish Language/World II","Prerequisite: Completion of Spanish placement test or preceding course.","112","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 108', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 108', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 108', 'start': '09:05'}","False","SPAN 111 or placement into SPAN 112.","A","1","","","O","20241","Introduction to Spanish Language and the Spanish-Speaking World II","Research","2024"
"0000156428","1.0","0000001325","SPAN","Students continue learning Spanish in an intercultural context. The course continues to examine the Spanish-speaking world through exploration of topics, for example: cities and urban life; housing; and the historical roots of culinary traditions and food production. In-class speaking, listening, reading, and writing activities are complemented by attendance at two required culture tables. Offered each semester and January Term. Does not count toward Spanish major. Prerequisite: SPAN 111 or placement into SPAN 112.","22","","","","","","Jessica A. Haugsland","","S","100","24","Intro Spanish Language/World II","Prerequisite: Completion of Spanish placement test or preceding course.","112","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 108', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 108', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 108', 'start': '10:45'}","False","SPAN 111 or placement into SPAN 112.","B","1","","","O","20241","Introduction to Spanish Language and the Spanish-Speaking World II","Research","2024"
"0000156429","1.0","0000001325","SPAN","Students continue learning Spanish in an intercultural context. The course continues to examine the Spanish-speaking world through exploration of topics, for example: cities and urban life; housing; and the historical roots of culinary traditions and food production. In-class speaking, listening, reading, and writing activities are complemented by attendance at two required culture tables. Offered each semester and January Term. Does not count toward Spanish major. Prerequisite: SPAN 111 or placement into SPAN 112.","24","","","","","","Katie R. Obidimalor","","S","100","24","Intro Spanish Language/World II","Prerequisite: Completion of Spanish placement test or preceding course.","112","{'day': 'Mo', 'end': '13:50', 'location': 'RNS 204', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RNS 204', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RNS 204', 'start': '12:55'}","False","SPAN 111 or placement into SPAN 112.","C","1","","","C","20241","Introduction to Spanish Language and the Spanish-Speaking World II","Research","2024"
"0000156430","1.0","0000001378","THEAT","This studio course is centered on training the actor's instrument and developing basic acting skills including characterization, vocal production, physical and emotional connection, motivation and ensemble work. Students learn history of actor training from Stanislavski to present. Exercises, improvisation, monologue and scene work are all explored. This course requires trips to professional theaters in the Twin Cities. A ticket fee is required. Offered each semester. Also counts toward film and media studies major and film and media studies and musical theater concentrations.","22","","ACB;CRE","","","","Peter C. Hansen","4/5","S","100","22","Intro to Acting","$40 ticket and transportation fee required.","130","{'day': 'Tu', 'end': '11:00', 'location': 'TB Haugen', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'TB Haugen', 'start': '09:30'}","False","False","","1","4/5","6/5","C","20241","Introduction to Acting","Research","2024"
"0000156431","1.0","0000027940","ART","This course introduces students to the working methods of Art History. Students learn to analyze works of art visually, to understand the relationships between works of art and their cultural contexts, to consider the practices and politics of museum display, and to think critically about the role of art in their own lives and in society. Offered each semester.","36","","GHS","","","","Hannah Ryan","","S","100","35","Intro to Art History","","153","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 305', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'CAD 305', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 305', 'start': '11:50'}","False","False","B","1","","","C","20241","Introduction to Art History","Research","2024"
"0000156432","1.0","0000027940","ART","This course introduces students to the working methods of Art History. Students learn to analyze works of art visually, to understand the relationships between works of art and their cultural contexts, to consider the practices and politics of museum display, and to think critically about the role of art in their own lives and in society. Offered each semester.","38","","GHS","","","","Hannah Ryan","","S","100","35","Intro to Art History","","153","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'}","False","False","A","1","","","C","20241","Introduction to Art History","Research","2024"
"0000156434","1.0","0000001294","SOAN","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and gender and sexuality studies majors; and gender and sexuality studies concentrations.","25","","SCS","","","","Andrea C. Conger","1/0","S","100","25","Intro to Cultural Anthropology","Open to incoming first-year students only.","128","{'day': 'Mo', 'end': '11:40', 'location': 'CHM 239', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CHM 239', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CHM 239', 'start': '10:45'}","False","False","","1","1/0","1/0","C","20241","Introduction to Cultural Anthropology","Research","2024"
"0000156435","1.0","0000000366","DANCE","This introduction to dance course allows students to broadly experience dance. Students explore dance from the following perspectives: historical, cultural and social, creative and expressive, performing, critical and aesthetic, and kinesthetic. The intention of the course is to broaden students' perceptions about dance. Lectures, student presentations, experiential movement labs, and viewing of both live and recorded dance performances are all components of the course. No dance experience required. Ticket/transportation fee required. Offered annually in the fall semester.","40","","CRE","","","","Andrea C. Conger","","S","100","40","Intro to Dance","","100","{'day': 'Mo', 'end': '13:50', 'location': 'CAD 305', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CAD 305', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CAD 305', 'start': '12:55'}","False","False","B","1","","","C","20241","Introduction to Dance","Research","2024"
"0000156436","1.0","0000036262","CSCI","This course introduces students to the C++ programming language and common data structures. Students develop their understanding of how machines store and operate on data, down to the individual bits. Students learn about storage space and run-time requirements of common data structures, including stacks, queues, linked lists, and trees. Combined with their deeper understanding of how the computer processes data, students analyze programs for efficiency and to apply the right data structure for specific scenarios. Offered each semester. Prerequisite: CSCI 121 or CSCI 125 or equivalent or permission of instructor.","24","","","","","","Barbara Z. Johnson","1/0","S","200","22","Intro to Data Structures in C++","Prerequisite: CSCI 121 or CSCI 125 or PHYS 130 or equivalent as determined by;placement recommendation.","221","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 203', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 203', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 203', 'start': '09:05'}","False","CSCI 121 or CSCI 125 or equivalent or permission of instructor.","","1","2/0","12/20","C","20241","Introduction to Data Structures in C++","Research","2024"
"0000156438","1.0","0000019891","THEAT","The attributes of the things we see and hear in the performances that we attend contribute strongly to our experience as an audience. This course considers the elements and principles of design and their application to performance work. Students study the performance space, scenery elements, costuming, lighting and shadow, and the aural experience that the audience encounters during a performance. Problem-solving, collaboration, and design development are included in project work. Also counts toward musical theater concentration.","18","","CRE;OEP","","","","Niffer M. Pflager","","S","100","18","Intro to Design: Perform","","140","{'day': 'Mo', 'end': '12:45', 'location': 'TB 216', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TB 216', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TB 216', 'start': '11:50'}","False","False","","1","","","C","20241","Introduction to Design for Performance","Research","2024"
"0000156441","1.0","0000027324","RACE","This course provides an introduction to critical concepts and key readings about race and racism that are important to the field of Ethnic Studies. Focusing on identities and communities, students learn about racial formation and difference in U.S. and comparative cultural and historical contexts. How does race intersect with class, gender, nation, and sexuality to produce privileges and oppressions? Students survey the emergence of Ethnic Studies through literary texts including art, creative writing, film, music, popular culture, and/or the sciences to become acquainted with interdisciplinary approaches and how concerns for racial equity and social justice formed this academic field. Offered annually. Also counts toward Latin American studies major and Africa and the African Diaspora and Latin American studies concentrations.","21","","CRE;PAR","","","","SooJin Pate","","S","100","22","Intro to Race and Ethnic Studies","This course is required for the Race and Ethnic Studies major and concentration.;RACE majors and concentrators may pre-register by contacting AAA.","121","{'day': 'Tu', 'end': '13:10', 'location': 'OM 305', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 305', 'start': '12:45'}","False","False","A","1","","","O","20241","Introduction to Race and Ethnic Studies","Research","2024"
"0000156442","1.0","0000027324","RACE","This course provides an introduction to critical concepts and key readings about race and racism that are important to the field of Ethnic Studies. Focusing on identities and communities, students learn about racial formation and difference in U.S. and comparative cultural and historical contexts. How does race intersect with class, gender, nation, and sexuality to produce privileges and oppressions? Students survey the emergence of Ethnic Studies through literary texts including art, creative writing, film, music, popular culture, and/or the sciences to become acquainted with interdisciplinary approaches and how concerns for racial equity and social justice formed this academic field. Offered annually. Also counts toward Latin American studies major and Africa and the African Diaspora and Latin American studies concentrations.","23","","CRE;PAR","","","","Dana R. Horton","","S","100","22","Intro to Race and Ethnic Studies","This course is required for the Race and Ethnic Studies major and concentration.;RACE majors and concentrators may pre-register by contacting AAA.","121","{'day': 'Mo', 'end': '11:40', 'location': 'RML 421', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RML 421', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RML 421', 'start': '10:45'}","False","False","B","1","","","C","20241","Introduction to Race and Ethnic Studies","Research","2024"
"0000156446","1.0","0000001375","THEAT","A broad-based introduction to the art and craft of theater, this course focuses on the roles of actor, director, playwright, and designer, as well as aspects of theater history, performance, and literature. Students examine theater as a culturally diverse art form, with emphasis on the ways ethnicity, gender, race, religion, and sexual orientation inform theater in the United States. Students attend performances on campus and in the Twin Cities and integrate them with readings, lectures, and discussions. Offered each semester.","31","","CRE;PAR","","","","Sara Pillatzki-Warzeha","","S","100","30","Intro to Theater","","110","{'day': 'Mo', 'end': '10:00', 'location': 'HH 501', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'HH 501', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 501', 'start': '09:05'}","False","False","","1","","","C","20241","Introduction to Theater","Research","2024"
"0000156447","1.0","0000000455","ENVST","This interdisciplinary course uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the themes from coverage in the media. Because most environmental problems involve issues beyond the sciences, the class examines the economic, political, and ethical dimensions of environmental questions and environmental decision-making. Offered each semester. This course is equivalent to ENCON 111 and students can earn credit from only one of them.","41","","","","","","Xochizeltzin Castañeda-Camacho","6/6","S","100","44","Intro: Env Studies","Students in Environmental Conversations should not register for this course.;This course is open to a limited number of rising juniors and seniors.","137","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 190', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 190', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 190', 'start': '10:45'}","False","False","","1","2/3","","O","20241","Introduction to Environmental Studies","Research","2024"
"0000156448","1.0","0000000648","FAMST","Students examine American families through the life cycle in relation to personal and professional life, with the major emphasis on communication and commitment in interpersonal relationships. Students study courtship, marriage, adjustment to parenthood, and aging through engaging evidence-based research, case studies, and theoretical frameworks. They examine stressors that affect families such as family violence, divorce, grief and loss, and socioeconomic challenges. This course takes an interdisciplinary approach; students have opportunity for a broad range of individualized study. Offered each semester. Also counts toward business and management studies concentration.","31","","SCS","","","","Kimberly S. Doran","7/6","S","100","30","Intro: Family Studies","This course has class-year limits.","132","{'day': 'Mo', 'end': '14:55', 'location': 'HH 502', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'HH 502', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'HH 502', 'start': '14:00'}","False","False","","1","2/6","10/10","C","20241","Introduction to Family Studies","Research","2024"
"0000156449","1.0","0000001105","PSCI","This course is an introduction to some of the central, interrelated concepts and questions of political theory. Some of the readings will be drawn from recognized classics in the field while others will arise from contemporary debates about political issues and cultural diversity within the U.S. The course pays considerable attention to historical shifts in political thought but is not designed to provide a chronology of the great Western political thinkers. Instead, this course aims to provoke and sustain a semester-long exploration of what it means to be a political actor -- that is, a citizen -- and what it means to think about politics. Offered annually.","26","","GHS","","","","Douglas J. Casson","4/4","S","100","32","Intro: Pol Theory","This course has class-year limits.;Please note the recent time change.","113","{'day': 'Mo', 'end': '13:50', 'location': 'RML 525', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RML 525', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RML 525', 'start': '12:55'}","False","False","A","1","2/2","3/6","O","20241","Introduction to Political Theory","Research","2024"
"0000156450","1.0","0000001105","PSCI","This course is an introduction to some of the central, interrelated concepts and questions of political theory. Some of the readings will be drawn from recognized classics in the field while others will arise from contemporary debates about political issues and cultural diversity within the U.S. The course pays considerable attention to historical shifts in political thought but is not designed to provide a chronology of the great Western political thinkers. Instead, this course aims to provoke and sustain a semester-long exploration of what it means to be a political actor -- that is, a citizen -- and what it means to think about politics. Offered annually.","21","","GHS","","","","Douglas J. Casson","5/4","S","100","32","Intro: Pol Theory","This course has class-year limits.","113","{'day': 'Mo', 'end': '12:45', 'location': 'RML 525', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'RML 525', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RML 525', 'start': '11:50'}","False","False","B","1","2/2","5/6","O","20241","Introduction to Political Theory","Research","2024"
"0000156451","1.0","0000033751","KINES","This course introduces students to the study of physiological and functional adaptations to human movement. The field is richly interdisciplinary, involving such disciplines as anatomy, chemistry, biology, physics, physiology, biomechanics, motor control, psychology, nutrition, neuroscience, rehabilitative therapy, and exercise prescription. Rigorous and systematic study of these sub-fields enables students to understand how and why people move and the factors which limit and enhance the capacity to move. Offered annually.","26","","","","","","Cindy Book","0/0","S","100","25","Introduction to Kinesiology","Open only to rising sophomores and incoming first-year students.","195","{'day': 'Tu', 'end': '11:00', 'location': 'SAC 112', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SAC 112', 'start': '09:30'}","False","False","","1","0/0","","C","20241","","Research","2024"
"0000156453","1.0","0000000800","MUSIC","First-semester music majors begin formal musicianship studies. Students perform basic melodies and rhythms at sight, and notate dictations of basic rhythms, melodies and harmonic progressions. Students also analyze and compose Western tonal music employing the rubrics of rhythm and meter, pitch, intervals, scales, tertian chords, inversions, harmonic progression, and SATB voice leading. Offered annually in the fall semester. Does not count toward B.A. music major or any B.M. music major. Prerequisite: concurrent registration in MUSIC 161 is strongly encouraged.","25","","","","","","David R. Castro","0/0","S","100","25","Introduction to Musicianship","Open only to incoming first-year students.","112","{'day': 'Mo', 'end': '11:40', 'location': 'CHM 232', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CHM 232', 'start': '10:45'};{'day': 'Tu', 'end': '11:00', 'location': 'CHM 232', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 232', 'start': '09:30'}","False","concurrent registration in MUSIC 161 is strongly encouraged.","A","1","0/0","3/0","C","20241","","Research","2024"
"0000156454","1.0","0000000800","MUSIC","First-semester music majors begin formal musicianship studies. Students perform basic melodies and rhythms at sight, and notate dictations of basic rhythms, melodies and harmonic progressions. Students also analyze and compose Western tonal music employing the rubrics of rhythm and meter, pitch, intervals, scales, tertian chords, inversions, harmonic progression, and SATB voice leading. Offered annually in the fall semester. Does not count toward B.A. music major or any B.M. music major. Prerequisite: concurrent registration in MUSIC 161 is strongly encouraged.","21","","","","","","Rachel Brandwein","0/0","S","100","25","Introduction to Musicianship","Open only to incoming first-year students.","112","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 224', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CHM 224', 'start': '12:55'};{'day': 'Tu', 'end': '13:10', 'location': 'CHM 224', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'CHM 224', 'start': '12:45'}","False","concurrent registration in MUSIC 161 is strongly encouraged.","B","1","0/0","2/0","O","20241","","Research","2024"
"0000156455","1.0","0000000800","MUSIC","First-semester music majors begin formal musicianship studies. Students perform basic melodies and rhythms at sight, and notate dictations of basic rhythms, melodies and harmonic progressions. Students also analyze and compose Western tonal music employing the rubrics of rhythm and meter, pitch, intervals, scales, tertian chords, inversions, harmonic progression, and SATB voice leading. Offered annually in the fall semester. Does not count toward B.A. music major or any B.M. music major. Prerequisite: concurrent registration in MUSIC 161 is strongly encouraged.","22","","","","","","Rachel Brandwein","0/0","S","100","25","Introduction to Musicianship","Open only to incoming first-year students.","112","{'day': 'Mo', 'end': '14:55', 'location': 'CHM 224', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CHM 224', 'start': '14:00'};{'day': 'Tu', 'end': '14:45', 'location': 'CHM 224', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CHM 224', 'start': '14:15'}","False","concurrent registration in MUSIC 161 is strongly encouraged.","C","1","0/0","1/0","O","20241","","Research","2024"
