"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000100840","1.0","0000018803","CH/BI","This course introduces physical chemistry with an emphasis on thermodynamics and kinetics of biologically relevant systems. Topics include probability as the driving force for chemical reactions; the relationship between chemical bonding energetics, entropy, and equilibria; oxidation-reduction reactions and electrochemistry; and rates of reactions, including enzyme-catalyzed reactions. Laboratory experiments and activities illustrate lecture topics and introduce new concepts. Offered during Interim. Prerequisites: CH/BI 125 and MATH 119 or MATH 120.","38","","0000018803","","Beth Abdella","0/0","S","100","45","Integrated Chem/Bio II","Students in CH/BI 126 must also register for lab CH/BI 126 AL or BL.;Open only to those students who have completed CH/BI 125.","126","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 310', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Mo', 'end': '11:45', 'location': 'RNS 310', 'start': '10:45'};{'day': 'Tu', 'end': '11:45', 'location': 'RNS 310', 'start': '10:45'};{'day': 'We', 'end': '11:45', 'location': 'RNS 310', 'start': '10:45'};{'day': 'Th', 'end': '11:45', 'location': 'RNS 310', 'start': '10:45'};{'day': 'Fr', 'end': '11:45', 'location': 'RNS 310', 'start': '10:45'}","False","Prerequisites: CH/BI 125 and MATH 119 or MATH 120.","","2","1/0","0/0","C","20152","Integrated Chem/Bio II: Thermodynamics and Kinetics with Bio Relevance","Research","2015"
"0000100841","1.0","0000001329","SPAN","Students explore geographic, economic, political, and ethnic dimensions of life in Costa Rica by combining intensive course work with such cross-cultural experiences as a homestay in San Jose, field work, visits to sites of cultural interest, and excursions to the Atlantic and Pacific coasts. They consolidate their language skills and continue to develop their skills for analyzing and communicating in Spanish through compositions, oral presentations, and interviews of Costa Ricans. Prerequisite: SPAN 231 or placement. Not open to students who have completed SPAN 232.","16","","","","Gwen Barnes-Karol","","S","200","22","Inter Span II-C Rica","Open to all students who meet the prerequisites.;This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","234","","False","SPAN 231 or placement. Not open to students who have completed SPAN 232.","","2","","","C","20152","Intermediate Spanish II in Costa Rica","Research","2015"
"0000100842","1.0","0000001328","SPAN","This course provides students with an intensive linguistic and cultural immersion experience in Ecuador. In-class activities focus on development of language skills and cross-cultural awareness. Outside of class, students improve their language proficiency and explore the cultural identity of Ecuador through a three-and-a-half-week home stay with a family in Quito; excursions and activities in and around the city of Quito; and field trips to the indigenous market of Otavalo, the Amazon region, and other areas in rural Ecuador. Completes foreign language requirement. Prerequisite: SPAN 231 with a minimum grade of B- or equivalent preparation. Open to first-year students. Not open to students who have completed SPAN 232.","9","","","","Jonathan P. O'Conner","","S","200","22","Inter Span II-Ecuador","Open to all students who meet the prerequisites.;This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","233","","False","SPAN 231 with a minimum grade of B- or equivalent preparation. Open to first-year students. Not open to students who have completed SPAN 232.","","2","","","C","20152","Intermediate Spanish II in Ecuador","Research","2015"
"0000100843","1.0","0000016991","INTD","","0","","","","Staff","","S","200","999","Interim Exchange","","200","","False","False","","2","","","O","20152","","Research","2015"
"0000100844","1.0","0000001326","SPAN","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","17","","","","León Narváez","","S","200","17","Intermed Spanish I","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.","231","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 312', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 312', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 312', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 312', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 312', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'}","False","SPAN 112 or placement.","","2","","","C","20152","Intermediate Spanish I","Research","2015"
"0000100845","1.0","0000001327","SPAN","Students explore the diverse histories, circumstances, and contributions of Latinos in the U.S. by reading essays, news accounts, short fiction and autobiographies, and by viewing videos and TV broadcasts. They consolidate their language skills and continue to develop their ability to analyze and communicate in Spanish by writing compositions, making oral presentations, and engaging in interactive group activities. They also review Spanish structures difficult for speakers of English. Offered each semester. Prerequisite: SPAN 231or placement.","19","","","","Kristina Medina-Vilariño","","S","200","17","Intermed Spanish II","Open to all students who meet the prerequisites.;Prerequisite: completion of Spanish placement test or preceding course.;This course includes an academic civic engagement (ACE) component.","232","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Mo', 'end': '15:00', 'location': 'TOH 114', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 114', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 114', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 114', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 114', 'start': '13:00'}","False","SPAN 231or placement.","","2","","","C","20152","Intermediate Spanish II","Research","2015"
"0000100846","1.0","0000000385","ENGL","This course introduces students to literary analysis through dramatic texts and performances. Activities may include trips to see local productions, student in-class performances, staged readings, and viewing filmed productions. Plays are drawn from varied genres, two or more historical periods, and both traditional and experimental approaches.","24","17/18","","","Jon T. Naito","0/0","S","100","22","Intro to Drama","Open only to first-year students and sophomores.;This course has class-year limits.","124","{'day': 'Mo', 'end': '12:40', 'location': 'TB 216', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TB 216', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TB 216', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TB 216', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TB 216', 'start': '10:40'}","False","False","","2","3/0","","C","20152","Introduction to Drama","Research","2015"
"0000100849","1.0","0000000455","ENVST","This interdisciplinary course uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the themes from coverage in the media. Because most environmental problems involve issues beyond the sciences, the class examines the economic, political, and ethical dimensions of environmental questions and environmental decision-making. Offered each semester.","30","","","","John D. Schade","0/0","S","100","38","Intro: Env Studies","Open to Environmental Conversations students only.","137","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 190', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 190', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 190', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 190', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 190', 'start': '08:00'};{'day': 'Mo', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'}","False","False","","2","0/0","0/0","C","20152","Introduction to Environmental Studies","Research","2015"
"0000100850","1.0","0000000097","ASIAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100851","1.0","0000000252","CHIN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100852","1.0","0000000285","ECON","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100853","1.0","0000000307","CSCI","Recent projects, usually executed by individuals, but occasionally in small groups, and coordinated with ongoing undergraduate research projects, include cluster-assisted computer vision for robots, parallel computing incomputer science education, and middleware for interdisciplinary web applications.","1","","","","Richard Brown","","S","300","999","IR/Cluster Research for Education","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100854","1.0","0000000378","DANCE","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100855","1.0","0000000496","FREN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100856","1.0","0000000551","GREEK","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100857","1.0","0000000657","FAMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100858","1.0","0000000710","ID","","1","","","","Timothy R. Howe;Richard Brown","","S","300","999","IR/3D Modeling Archaeological Data","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100859","1.0","0000000726","LATIN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100860","1.0","0000000789","MGMT","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100861","1.0","0000000798","MEDIA","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100862","1.0","0000000937","NORW","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100863","1.0","0000000963","NURS","Does not count toward the major.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100864","1.0","0000001068","ESTH","","1","","","","William Sean Goldsworthy","","S","300","999","IR/Kinesio Tape for DOMS Research 1","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100865","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: PSCI 220 and one course in the subfield or permission of instructor.","0","","","","Staff","","S","300","999","IR/","","398","","False","PSCI 220 and one course in the subfield or permission of instructor.","","2","","","O","20152","Independent Research","Research","2015"
"0000100866","1.0","0000001190","PSYCH","Students have the opportunity to work in depth on a research project of interest under the supervision of a member of the psychology department faculty. Offered each semester. Depending on course topic, may count toward the neuroscience concentration. Prerequisite: STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","1","","","","Grace E. Cho","","S","300","999","IR/Emotional Development","","398","","False","STAT 110, STAT 212, STAT 214 or ECON 263; PSYCH 230; four additional courses in the department; and permission of instructor. PSYCH 298 is strongly recommended.","","2","","","O","20152","Independent Research","Research","2015"
"0000100867","1.0","0000001355","SPAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100868","1.0","0000001373","SWRK","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100869","1.0","0000001414","STAT","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100870","1.0","0000000015","AMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100872","1.0","0000018615","AFAM","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100873","1.0","0000018619","BMOLS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100874","1.0","0000000671","JAPAN","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100875","1.0","0000000791","MEDVL","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","","Research","2015"
"0000100876","1.0","0000001285","RUSST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","","Research","2015"
"0000100877","1.0","0000000451","ENGL","Students pursue an independent topic of study with a faculty director. Cannot count as one of two required level III courses for the major.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100878","1.0","0000000345","EDUC","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100879","1.0","0000000642","HIST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100880","1.0","0000000236","CLASS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100881","1.0","0000000530","GERM","May be counted toward German major or German studies concentration.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100882","1.0","0000000692","IS","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100883","1.0","0000000866","MUSIC","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100885","1.0","0000000223","CHEM","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100886","1.0","0000001280","RUSSN","Independent Research is required for all students seeking credit for a senior project.","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100887","1.0","0000000920","NEURO","","1","","","","Jeremy Loebach","","S","300","999","IR/Attention Cognition and Hearing","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100888","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","0","","","","Staff","","S","300","999","IR/","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","2","","","O","20152","Independent Research","Research","2015"
"0000100889","1.0","0000000767","MATH","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100890","1.0","0000001401","THEAT","Prerequisite: at least five previous courses in the department.","0","","","","Staff","","S","300","999","IR/","","398","","False","at least five previous courses in the department.","","2","","","O","20152","Independent Research","Research","2015"
"0000100891","1.0","0000001257","REL","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100892","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.","1","","","","John Giannini","","S","300","999","IR/Lab Equip. Design & Centrifuge","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100893","1.0","0000001320","SOAN","","1","","","","Susi K. Keefe","","S","300","999","IR/Data Collection","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100894","1.0","0000000467","ENVST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100895","1.0","0000026174","WMGST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100902","1.0","0000027333","RACE","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100903","1.0","0000027402","LAMST","","0","","","","Staff","","S","300","999","IR/","","398","","False","False","","2","","","O","20152","Independent Research","Research","2015"
"0000100911","1.0","0000000993","PHIL","Prerequisite: one level III course in philosophy.","0","","","","Staff","","S","300","999","IR/","","398","","False","one level III course in philosophy.","","2","","","O","20152","Independent Research","Research","2015"
"0000100921","1.0","0000000205","CHEM","","1","","","","Dipannita Kalyani","","S","200","999","IS/Carbon - Carbon Bond Formation","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100922","1.0","0000000234","CLASS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100923","1.0","0000000249","CHIN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100924","1.0","0000000277","ECON","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100925","1.0","0000000300","CSCI","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100926","1.0","0000000375","DANCE","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100927","1.0","0000000491","FREN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100928","1.0","0000000523","GERM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100929","1.0","0000000544","GREEK","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100930","1.0","0000000717","LATIN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100931","1.0","0000000796","MEDIA","","1","","","","Rebecca S. Richards","","S","200","999","IS/Mediating Difference","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100932","1.0","0000000918","NEURO","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100933","1.0","0000000932","NORW","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100934","1.0","0000001058","ESTH","","1","","","","Christine Daymont","","S","200","999","IS/Physician Assistant Profession","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100935","1.0","0000001091","PHYS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100936","1.0","0000001276","RUSSN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100937","1.0","0000001342","SPAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100938","1.0","0000001410","STAT","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100939","1.0","0000000012","AMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100941","1.0","0000018613","AFAM","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100942","1.0","0000018617","BMOLS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100943","1.0","0000000669","JAPAN","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100944","1.0","0000018621","MEDVL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","","Research","2015"
"0000100945","1.0","0000001283","RUSST","","1","","","","Ksenia Zanon","","S","200","999","IS/Russian Dialects","","298","","False","False","","2","","","O","20152","","Research","2015"
"0000100946","1.0","0000001179","PSYCH","This opportunity to investigate in depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for PSYCH 398. Offered each semester. Prerequisite: PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","1","","","","Carlo O. Veltri","","S","200","999","IS/Schizophrenia","","298","","False","PSYCH 125, at least three courses in the department, and permission of instructor; PSYCH 230 is strongly recommended.","","2","","","O","20152","Independent Study","Research","2015"
"0000100947","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","0","","","","Staff","","S","200","999","IS/","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","2","","","O","20152","Independent Study","Research","2015"
"0000100948","1.0","0000000986","PHIL","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100949","1.0","0000000847","MUSIC","","1","","","","Tracey M. Engleman","","S","200","999","IS/Song as Holistic Habitation","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100950","1.0","0000000625","HIST","","1","","","","Steven C. Hahn","","S","200","999","IS/Contemporary Maori Affairs","","298","","False","False","","2","","","C","20152","Independent Study","Research","2015"
"0000100951","1.0","0000001367","SWRK","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100952","1.0","0000000752","MATH","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100953","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","0","","","","Staff","","S","200","999","IS/","","298","","False","at least three previous courses in department.","","2","","","O","20152","Independent Study","Research","2015"
"0000100954","1.0","0000000094","ASIAN","","1","","","","Ka F. Wong","","S","200","999","IS/Chinese Medicine & Philosophy","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100955","1.0","0000001239","REL","","1","","","","Jamie A. Schillinger","","S","200","999","IS/Rel & Politics Palestine-Israel","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100956","1.0","0000000943","NURS","Does not count toward the major.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100957","1.0","0000000654","FAMST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100958","1.0","0000001316","SOAN","","1","","","","Thomas A. Williamson","","S","200","999","IS/Influences on Green Behavior","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100959","1.0","0000000434","ENGL","Students pursue an independent topic of study with a faculty director.","1","","","","Carol Holly","","S","200","999","IS/Disability Narratives","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100960","1.0","0000000687","IS","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100961","1.0","0000000708","ID","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100962","1.0","0000001141","PSCI","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100963","1.0","0000000314","EDUC","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100965","1.0","0000026171","WMGST","","1","","","","Susan E. Smalling","","S","200","999","IS/Sustainability/Social Justice","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100969","1.0","0000027330","RACE","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100970","1.0","0000027399","LAMST","","1","","","","Maggie Broner","","S","200","999","IS/Ecotourism in Context","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100971","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.","1","","","","John Giannini","","S","200","999","IS/Deconvolution","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100983","1.0","0000000785","MGMT","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000100987","1.0","0000000465","ENVST","","0","","","","Staff","","S","200","999","IS/","","298","","False","False","","2","","","O","20152","Independent Study","Research","2015"
"0000101010","1.0","0000000765","MATH","Students work in groups on substantial problems posed by, and of current interest to, area businesses and government agencies. The student groups decide on promising approachesto their problem and carry out the necessary investigations with minimal faculty involvement. Each group reports the results of its investigations with a paper and an hour-long presentation to the sponsoring organization. Offered annually during Interim. Prerequisite: Permission of instructor.","15","0/0","","","Kathryn Ziegler-Graham;Matthew Richey","","S","300","15","Mathematics Practicum","Registration by permission of instructor only.;This course includes an academic civic engagement (ACE) component.","390","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 316', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 316', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 316', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 316', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 316', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Mo', 'end': '17:00', 'location': 'RNS 316', 'start': '13:00'};{'day': 'Tu', 'end': '17:00', 'location': 'RNS 316', 'start': '13:00'};{'day': 'We', 'end': '17:00', 'location': 'RNS 316', 'start': '13:00'};{'day': 'Th', 'end': '17:00', 'location': 'RNS 316', 'start': '13:00'};{'day': 'Fr', 'end': '17:00', 'location': 'RNS 316', 'start': '13:00'}","False","Permission of instructor.","","2","","","C","20152","","Research","2015"
"0000101011","1.0","0000025198","PSCI","In a democratic state, the media play an important role in linking the people to elected officials and political institutions. The course is principally concerned with this connection. By analyzing broad and varied forms of political communication and studying scholarship on the role of media in society, students explore the structure of American media with respect to political institutions, the effects media can have on individuals' political attitudes, and the role the media play in political campaigns and governance. Counts toward American studies major and media studies concentration. Prerequisite: none, but one course in political science is recommended.","26","12/12","","","Chris B. Chapp","7/4","S","200","24","Media and Politics","Open to first-year students.;This course has class year limits.","211","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 212', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 212', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 212', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 212', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 212', 'start': '13:00'}","False","none, but one course in political science is recommended.","","2","2/4","5/4","C","20152","","Research","2015"
