"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000126510","1.0","0000000197","CHEM","This course is a continuation of CHEM 247 topics. Chemistry 248 delves into the chemistry of functional groups, especially those that play a role in the reactivity of biomolecules such as carbohydrates, lipids, proteins ,and nucleic acids. Together, CHEM 247 and CHEM 248 provide a full treatment of introductory organic chemistry. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisite: CHEM 247 or permission of instructor.","22","0","1","20","1","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","30","","","","","Organic Chemistry II","Students in Chem 248 must also register for one Chem 254 lab.                   ;Supplemental Instruction (SI) is available for this course.","248","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 310', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 310', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 310', 'start': '09:05'}","False","CHEM 247 or permission of instructor.","B","3","O","20193","","Research","2019"
"0000126512","1.0","0000000197","CHEM","This course is a continuation of CHEM 247 topics. Chemistry 248 delves into the chemistry of functional groups, especially those that play a role in the reactivity of biomolecules such as carbohydrates, lipids, proteins ,and nucleic acids. Together, CHEM 247 and CHEM 248 provide a full treatment of introductory organic chemistry. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisite: CHEM 247 or permission of instructor.","26","0","1","24","1","","Roberts, Bill P.","{'fsnum': '19399', 'name': 'Roberts, Bill P.'}","200","30","","","","","Organic Chemistry II","Students in Chem 248 must also register for one Chem 254 lab.                   ;Supplemental Instruction (SI) is available for this course.","248","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 310', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 310', 'start': '12:45'}","False","CHEM 247 or permission of instructor.","C","3","O","20193","","Research","2019"
"0000126700","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","11","0","0","11","0","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","18","","","","","Synthesis Lab II","","254","{'day': 'Mo', 'end': '17:00', 'location': 'RNS 340', 'start': '14:00'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","A","3","O","20193","Synthesis Laboratory II","Lab","2019"
"0000126701","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","18","0","0","18","0","","Roberts, Bill P.","{'fsnum': '19399', 'name': 'Roberts, Bill P.'}","200","18","","","","","Synthesis Lab II","","254","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 340', 'start': '08:00'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","B","3","C","20193","Synthesis Laboratory II","Lab","2019"
"0000126702","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","9","1","0","7","1","","Denler, Melissa C.","{'fsnum': '31150', 'name': 'Denler, Melissa C.'}","200","18","","","","","Synthesis Lab II","","254","{'day': 'Tu', 'end': '14:45', 'location': 'RNS 340', 'start': '23:45'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","C","3","O","20193","Synthesis Laboratory II","Lab","2019"
"0000126704","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","12","0","0","12","0","","Denler, Melissa C.","{'fsnum': '31150', 'name': 'Denler, Melissa C.'}","200","18","","","","","Synthesis Lab II","","254","{'day': 'Tu', 'end': '18:00', 'location': 'RNS 340', 'start': '15:00'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","D","3","O","20193","Synthesis Laboratory II","Lab","2019"
"0000126705","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","15","0","2","13","0","","Denler, Melissa C.","{'fsnum': '31150', 'name': 'Denler, Melissa C.'}","200","18","","","","","Synthesis Lab II","","254","{'day': 'We', 'end': '17:00', 'location': 'RNS 340', 'start': '14:00'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","E","3","O","20193","Synthesis Laboratory II","Lab","2019"
"0000126703","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","15","0","1","13","1","","Denler, Melissa C.","{'fsnum': '31150', 'name': 'Denler, Melissa C.'}","200","18","","","","","Synthesis Lab II","","254","{'day': 'Th', 'end': '11:00', 'location': 'RNS 340', 'start': '08:00'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","F","3","O","20193","Synthesis Laboratory II","Lab","2019"
"0000125811","1.0","0000000201","CHEM","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, CHEM 256, illustrates the topics discussed in CHEM 255. Students taking this course use computers for solving problems. Offered each semester. Counts toward environmental studies major (all emphases) and concentration. Prerequisites: CHEM 126 or CH/BI 227 or permission of the instructor, and concurrent registration in CHEM 256.","18","0","11","3","4","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","200","30","","","","","Analytical Chemistry","Students in Chem 255 must also register for Chem 256 AL or BL.","255","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 310', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 310', 'start': '09:30'}","False","Prerequisites: CHEM 126 or CH/BI 227 or permission of the instructor, and concurrent registration in CHEM 256.","","3","O","20193","","Research","2019"
"0000125818","0.25","0000000202","CHEM","Students enrolled in this lab course practice techniques of modern analytical chemistry using state-of-the-art instrumentation, including pH meters, liquid chromatographs, and a variety of spectrophotometers. Data acquisition via computer-interfaced instrumentation and electronic record-keeping is emphasized. Students practice and develop group skills by working in ""companies"" throughout the semester. P/N only. Offered each semester. Counts toward environmental studies major (all emphases) and concentration. Prerequisite: concurrent registration in CHEM 255.","9","0","5","1","3","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","200","14","","","","","Analytical Lab","","256","{'day': 'Tu', 'end': '17:20', 'location': 'RNS 446', 'start': '13:20'}","True","concurrent registration in CHEM 255.","A","3","O","20193","Analytical Laboratory","Lab","2019"
"0000125817","0.25","0000000202","CHEM","Students enrolled in this lab course practice techniques of modern analytical chemistry using state-of-the-art instrumentation, including pH meters, liquid chromatographs, and a variety of spectrophotometers. Data acquisition via computer-interfaced instrumentation and electronic record-keeping is emphasized. Students practice and develop group skills by working in ""companies"" throughout the semester. P/N only. Offered each semester. Counts toward environmental studies major (all emphases) and concentration. Prerequisite: concurrent registration in CHEM 255.","9","0","6","2","1","","Roesselet, Kevin J.","{'fsnum': '31159', 'name': 'Roesselet, Kevin J.'}","200","14","","","","","Analytical Lab","","256","{'day': 'We', 'end': '17:00', 'location': 'RNS 446', 'start': '13:00'}","True","concurrent registration in CHEM 255.","B","3","O","20193","Analytical Laboratory","Lab","2019"
"0000125700","1.0","0000000204","CHEM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","294","","True","","","3","C","20193","","Research","2019"
"0000126171","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","4","1","3","0","0","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","This is the 0.25 credit version of this course.","297","","True","permission of the instructor.","A","3","C","20193","Independent Research","Research","2019"
"0000126172","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","4","0","2","2","0","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","B","3","C","20193","Independent Research","Research","2019"
"0000126173","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","2","0","1","1","0","","Listenberger, Laura","{'fsnum': '21061', 'name': 'Listenberger, Laura'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","D","3","C","20193","Independent Research","Research","2019"
"0000126174","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","2","0","2","0","0","","Marlier, Elodie","{'fsnum': '22843', 'name': 'Marlier, Elodie'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","E","3","C","20193","Independent Research","Research","2019"
"0000126175","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","2","1","0","1","0","","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","F","3","C","20193","Independent Research","Research","2019"
"0000126176","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","1","0","0","0","","Sánchez González, Rodrigo","{'fsnum': '27148', 'name': 'Sánchez González, Rodrigo'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","G","3","C","20193","Independent Research","Research","2019"
"0000126177","0.25","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","1","0","0","0","","Schwinefus, Jeff J.","{'fsnum': '14915', 'name': 'Schwinefus, Jeff J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","H","3","C","20193","Independent Research","Research","2019"
"0000126178","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","1","0","0","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","I","3","C","20193","Independent Research","Research","2019"
"0000126179","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","0","0","0","0","0","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","J","3","C","20193","Independent Research","Research","2019"
"0000126180","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","0","0","1","","Listenberger, Laura","{'fsnum': '21061', 'name': 'Listenberger, Laura'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","L","3","C","20193","Independent Research","Research","2019"
"0000126181","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","1","0","0","","Marlier, Elodie","{'fsnum': '22843', 'name': 'Marlier, Elodie'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","M","3","C","20193","Independent Research","Research","2019"
"0000126182","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","0","0","0","0","0","","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","N","3","C","20193","Independent Research","Research","2019"
"0000126183","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","0","0","0","0","0","","Sánchez González, Rodrigo","{'fsnum': '27148', 'name': 'Sánchez González, Rodrigo'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","O","3","C","20193","Independent Research","Research","2019"
"0000126184","0.5","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","1","0","0","","Schwinefus, Jeff J.","{'fsnum': '14915', 'name': 'Schwinefus, Jeff J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","P","3","C","20193","Independent Research","Research","2019"
"0000126185","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","0","0","1","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","Q","3","C","20193","Independent Research","Research","2019"
"0000126186","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","2","0","0","1","1","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","R","3","C","20193","Independent Research","Research","2019"
"0000126187","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","0","0","1","","Listenberger, Laura","{'fsnum': '21061', 'name': 'Listenberger, Laura'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","T","3","C","20193","Independent Research","Research","2019"
"0000126188","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","0","0","0","0","0","","Marlier, Elodie","{'fsnum': '22843', 'name': 'Marlier, Elodie'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","U","3","C","20193","Independent Research","Research","2019"
"0000126189","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","0","0","0","0","0","","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","V","3","C","20193","Independent Research","Research","2019"
"0000126190","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","0","0","0","0","0","","Sánchez González, Rodrigo","{'fsnum': '27148', 'name': 'Sánchez González, Rodrigo'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","W","3","C","20193","Independent Research","Research","2019"
"0000126191","1.0","0000031450","CHEM","Independent research is offered for students dedicated to an in-depth research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in CHEM 297 or CHEM 398. Each course requires a faculty supervisor, who will make the decision as to which course is appropriate. This course can only be taken Pass or No Pass (P/N) and not for a grade. Offered each term. Prerequisite: permission of the instructor.","1","0","0","0","1","","Schwinefus, Jeff J.","{'fsnum': '14915', 'name': 'Schwinefus, Jeff J.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","permission of the instructor.","X","3","C","20193","Independent Research","Research","2019"
"0000126338","1.0","0000000205","CHEM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","3","O","20193","Independent Study","Research","2019"
"0000126526","0.25","0000000206","CHEM","Students perform experiments that illustrate the principles of physical chemistry and utilize modern instrumentation. Students characterize the thermodynamic properties of a biopolymer, perform spectroscopic measurements of molecular energy levels, calculate quantum mechanical quantities using computer workstations, and investigate the thermodynamics and kinetics of chemical reactions. Students also develop their scientific writing skills by preparing reports in the style of scientific publications. P/N only. Offered each semester. Prerequisite: concurrent registration in CHEM 371.","0","0","0","0","0","WRI","","","300","0","","","","","Physical Lab","This lab has been canceled.","357","{'day': 'Tu', 'end': '15:45', 'location': 'RNS 392', 'start': '23:45'}","True","concurrent registration in CHEM 371.","B","3","C","20193","Physical Laboratory","Lab","2019"
"0000126525","0.25","0000000206","CHEM","Students perform experiments that illustrate the principles of physical chemistry and utilize modern instrumentation. Students characterize the thermodynamic properties of a biopolymer, perform spectroscopic measurements of molecular energy levels, calculate quantum mechanical quantities using computer workstations, and investigate the thermodynamics and kinetics of chemical reactions. Students also develop their scientific writing skills by preparing reports in the style of scientific publications. P/N only. Offered each semester. Prerequisite: concurrent registration in CHEM 371.","6","0","3","0","3","WRI","Sánchez González, Rodrigo","{'fsnum': '27148', 'name': 'Sánchez González, Rodrigo'}","300","12","","","","","Physical Lab","","357","{'day': 'Mo', 'end': '17:00', 'location': 'RNS 392', 'start': '13:00'}","True","concurrent registration in CHEM 371.","A","3","O","20193","Physical Laboratory","Lab","2019"
"0000126524","1.0","0000000207","CHEM","Students delve further into the topics of kinetics, thermodynamics and atomic and molecular structure that were introduced in the first-year courses, with an emphasis on the mathematical aspects of chemistry. Specific topics include reaction mechanisms, the laws of thermodynamics, statistical thermodynamics, equilibrium, quantum mechanics, spectroscopy, and molecular orbital theory. Offered each semester. Prerequisites: CHEM 126 or CH/BI 227 or permission of instructor and concurrent registration in CHEM 357; previous completion of PHYS 124 or PHYS 130 is recommended.","6","0","3","0","3","IST","Sánchez González, Rodrigo","{'fsnum': '27148', 'name': 'Sánchez González, Rodrigo'}","300","12","","","","","Physical Chemistry","Students in Chem 371 must also register for Chem 357 AL or BL.","371","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 208', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 208', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 208', 'start': '09:05'}","False","Prerequisites: CHEM 126 or CH/BI 227 or permission of instructor and concurrent registration in CHEM 357; previous completion of PHYS 124 or PHYS 130 is recommended.","","3","O","20193","","Research","2019"
"0000126065","0.25","0000000209","CHEM","This lab course is highly recommended to enhance the study of biochemistry and as preparation for further research in biochemistry and related fields. The course focuses on the isolation, purification, manipulation, and characterization of proteins, DNA, and RNA. The course aims to provide continuity in experimentation that is investigative in nature. Emphasis is placed on the collection, interpretation, and presentation of data. P/N only. Offered each semester. Counts toward neuroscience and biomolecular science concentrations. Prerequisite: previous or concurrent registration in CHEM 379.","8","0","0","0","8","","Listenberger, Laura","{'fsnum': '21061', 'name': 'Listenberger, Laura'}","300","10","","","","","Experimental Biochem Lab","","373","{'day': 'We', 'end': '17:00', 'location': 'RNS 393', 'start': '13:00'}","True","previous or concurrent registration in CHEM 379.","","3","O","20193","Experimental Biochemistry","Lab","2019"
"0000125797","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Advanced Lab","","375","","True","False","","3","C","20193","Advanced Laboratory","Lab","2019"
"0000125892","1.0","0000000214","CHEM","This course presents fundamental biological processes at the molecular level and serves as a general introduction to biochemistry. Topics include the structure and function of proteins, carbohydrates, lipids and nucleic acids, enzyme catalysis and regulation, bioenergetics and an introduction to carbohydrate metabolism. Subsequent enrollment in CHEM 385 is recommended for students desiring greater breadth and depth in the subject. Offered each semester. Counts toward biology major and neuroscience and biomolecular science concentrations. Prerequisite: CHEM 248.","24","0","16","0","8","IST","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","300","36","","","","","Biochemistry I","","379","{'day': 'Mo', 'end': '08:55', 'location': 'RNS 190', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'RNS 190', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'RNS 190', 'start': '08:00'}","False","CHEM 248.","","3","O","20193","","Research","2019"
"0000125893","1.0","0000000218","CHEM","This course builds depth of biochemical understanding upon the foundation laid in CHEM 379. Contents may include selected topics in catabolic and anabolic metabolism, integration and regulation of metabolism, photosynthesis and biochemical genetics. In addition, students will gain experience with the primary literature. Offered annually in the spring semester. Counts toward biomolecular science concentration. Prerequisite: CHEM 379.","8","0","0","0","8","","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","300","10","","","","","Biochemistry II","","385","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 435', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 435', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 435', 'start': '23:50'}","False","CHEM 379.","","3","O","20193","","Research","2019"
"0000125785","1.0","0000000219","CHEM","This course examines how modern theories of chemical bonding are applied to an understanding of the chemistry of the elements of the periodic table. Students explore chemical structures and spectra on the basis of molecular symmetry and group theory. Topics covered include inorganic reactions, chemical periodicity, acid-base systems, coordination compounds, organometallic compounds, nonmetal chemistry, and cluster compounds. Offered annually in the spring semester. Prerequisite: CHEM 248.","10","0","4","0","6","","Marlier, Elodie","{'fsnum': '22843', 'name': 'Marlier, Elodie'}","300","16","","","","","Adv Inorganic Chem","","386","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 435', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 435', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 435', 'start': '10:45'}","False","CHEM 248.","","3","O","20193","Advanced Inorganic Chemistry","Research","2019"
