"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000075110","1.0","0000001194","REL","This course treats the major moments of theology by focusing on five or six important theological figures, movements or texts spanning ancient, medieval and modern Christian theology. Prerequisite: BTS-B.","0","0","0","0","0","BTS-T","Anderson, Mary E.","{'fsnum': '17411', 'name': 'Anderson, Mary E.'}","200","","The Greats","","203","{'day': 'Mo', 'end': '11:30', 'location': 'CAD 204', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'CAD 204', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'CAD 204', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'CAD 204', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'CAD 204', 'start': '10:00'}","False","BTS-B.","","4","X","20094","","Research","2009"
"0000075111","1.0","0000001209","REL","Why does human life involve suffering? If God is omnipotent and good, why does evil exist? Is God responsible, or can all evil -- and the suffering that accompanies it -- be explained by sin or human frailty? Students will explore some of the ways that Christian theology has attempted to respond to these questions, and they will also examine challenges to the Christian perspective. Prerequisite: BTS-B.","10","0","3","5","2","BTS-T","Anderson, Mary E.","{'fsnum': '17411', 'name': 'Anderson, Mary E.'}","200","","God & Human Suffering","","225","{'day': 'Mo', 'end': '14:00', 'location': 'RML 515', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RML 515', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RML 515', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RML 515', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RML 515', 'start': '12:30'}","False","BTS-B.","","4","O","20094","God and Human Suffering","Research","2009"
"0000075594","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Open to first-year students only. Open to all students when taught during the summer. Offered each semester.","4","1","1","2","0","HBS;MCD;MCS-D","Sheppard, Ryan R.","{'fsnum': '18160', 'name': 'Sheppard, Ryan R.'}","100","","Intro to Sociology","","121","{'day': 'Mo', 'end': '09:30', 'location': 'RML 420', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RML 420', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RML 420', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 420', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RML 420', 'start': '08:00'}","False","False","","4","O","20094","Introduction to Sociology","Research","2009"
"0000075595","1.0","0000001310","SOAN","This course provides a social science understanding of the ""contemporary American family"" and analysis of marriage and family issues from a cross-cultural perspective. Students discuss issues of dating and mate selection, marital and parent-child relationships over the family life cycle, gender issues, work and family roles, and problem-related issues affecting families (divorce, violence and death) caused by rapid changes in society. Offered annually in the Fall or Spring Semester.","2","0","1","1","0","HBS;MCD;MCS-D","Sheppard, Ryan R.","{'fsnum': '18160', 'name': 'Sheppard, Ryan R.'}","200","","Marriage & the Family","","260","{'day': 'Mo', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'}","False","False","","4","O","20094","Marriage and the Family","Research","2009"
"0000075472","1.0","0000001324","SPAN","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during Interim.","6","2","0","4","0","","Cropsey, Kris A.","{'fsnum': '14153', 'name': 'Cropsey, Kris A.'}","100","","Beginning Spanish I","","111","{'day': 'Mo', 'end': '11:30', 'location': 'OM 021', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'OM 021', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'OM 021', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'OM 021', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'OM 021', 'start': '10:00'}","False","False","","4","O","20094","","Research","2009"
"0000075400","1.0","0000001403","STAT","A first course in statistical methods for scientists, this course addresses issues for proposing/designing an experiment, as well as exploratory and inferential techniques for analyzing and modeling scientific data. Topics include probability models, exploratory graphics, descriptive techniques, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Prerequisite: Mathematics 120, 121, or equivalent, and an introductory science course. Offered both semesters. Credit will not be given for more than one of Statistics 110, Statistics 212, or Statistics 263; credit will not be given for Statistics 110, Statistics 212, or Statistics 263 following completion of Statistics 272.","6","0","1","3","2","AQR;MAR","Ryoo, Ji Hoon","{'fsnum': '21877', 'name': 'Ryoo, Ji Hoon'}","200","","Statistics for Science","","212","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 206', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 206', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 206', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 206', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 206', 'start': '10:00'}","False","Mathematics 120, 121, or equivalent, and an introductory science course. Offered both semesters. Credit will not be given for more than one of Statistics 110, Statistics 212, or Statistics 263; credit will not be given for Statistics 110, Statistics 212, or Statistics 263 following completion of Statistics 272.","","4","O","20094","Statistics for the Sciences","Research","2009"
"0000075287","1.0","0000001374","THEAT","This performance course is designed to develop a student's understanding, analysis, and presentation of poetry, drama, and prose. Offered annually.","3","0","1","0","2","ALS-A;ORC","Wilson, Karen","{'fsnum': '9093', 'name': 'Wilson, Karen'}","100","","Oral Interpretation","","100","{'day': 'Mo', 'end': '11:30', 'location': 'TB 227', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TB 227', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TB 227', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TB 227', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TB 227', 'start': '10:00'}","False","False","","4","O","20094","","Research","2009"
"0000075286","1.0","0000001399","THEAT","Sample topic: Who Owns the Arts: Censorship, Sponsorship, and Artistic Freedom;An investigation into the relationship between theater and society through study of various issues in theater arts including censorship, funding, arts advocacy and arts education. Issues of contemporary ethical concern will be discussed and analyzed through a variety of historical and contemporary normative perspectives. Prerequisite: Theatre 110; BTS-T. Please inquire in the Theatre Department office about schedule of offering.","2","0","0","0","2","EIN;ORC","Wilson, Karen","{'fsnum': '9093', 'name': 'Wilson, Karen'}","300","","Top: Who Owns the Arts?","","380","{'day': 'Mo', 'end': '09:30', 'location': 'TB 227', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'TB 227', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'TB 227', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'TB 227', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'TB 227', 'start': '08:00'}","False","Theatre 110; BTS-T. Please inquire in the Theatre Department office about schedule of offering.","","4","O","20094","Topics with EIN","Topic","2009"
"0000075108","1.0","0000001476","WMNST","Required for the women's studies major and concentration, this course introduces students to the concept of gender as a category of analysis. It is designed for students who seek a fuller understanding of themselves as women and men and a wider knowledge of the experiences and achievements of women. Offered each semester.","0","0","0","0","0","MCD;MCS-D;WRI","Dunning, Jenny","{'fsnum': '18290', 'name': 'Dunning, Jenny'}","100","","Intro Womens Studies","","121","{'day': 'Mo', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'}","False","False","","4","X","20094","Introduction to Women's Studies","Research","2009"

